Sample Dataset Database Index Index_value Grouping_var
SRR5091593 RA_Gut SM_genbank-2022.03 Shannon 2.119907896553882 B
SRR5091593 RA_Gut SM_genbank-2022.03 Tail 21.009329530797608 B
SRR5091593 RA_Gut SM_genbank-2022.03 Simpson 0.6231292124513186 B
SRR5091593 RA_Gut SM_genbank-2022.03 Hill_1 8.330370196550613 B
SRR5091593 RA_Gut SM_genbank-2022.03 Hill_2 2.6534293265455795 B
SRR5091594 RA_Gut SM_genbank-2022.03 Richness 198 B
SRR5091594 RA_Gut SM_genbank-2022.03 Shannon 3.1418421732475377 B
SRR5091594 RA_Gut SM_genbank-2022.03 Tail 25.161466824402687 B
SRR5091594 RA_Gut SM_genbank-2022.03 Simpson 0.902570640235662 B
SRR5091594 RA_Gut SM_genbank-2022.03 Hill_1 23.14646741091534 B
SRR5091594 RA_Gut SM_genbank-2022.03 Hill_2 10.263846569645933 B
SRR5091595 RA_Gut SM_genbank-2022.03 Richness 337 A
SRR5091595 RA_Gut SM_genbank-2022.03 Shannon 4.1318543527077 A
SRR5091595 RA_Gut SM_genbank-2022.03 Tail 50.25571452236496 A
SRR5091595 RA_Gut SM_genbank-2022.03 Simpson 0.9618790498695806 A
SRR5091595 RA_Gut SM_genbank-2022.03 Hill_1 62.2933297038714 A
SRR5091595 RA_Gut SM_genbank-2022.03 Hill_2 26.23229475075517 A
SRR5091596 RA_Gut SM_genbank-2022.03 Richness 345 A
SRR5091596 RA_Gut SM_genbank-2022.03 Shannon 4.027892908116834 A
SRR5091596 RA_Gut SM_genbank-2022.03 Tail 43.78078108537948 A
SRR5091596 RA_Gut SM_genbank-2022.03 Simpson 0.9631487684513379 A
SRR5091596 RA_Gut SM_genbank-2022.03 Hill_1 56.142489144639505 A
SRR5091596 RA_Gut SM_genbank-2022.03 Hill_2 27.13613515682642 A
SRR5091597 RA_Gut SM_genbank-2022.03 Richness 209 B
SRR5091597 RA_Gut SM_genbank-2022.03 Shannon 3.2117378588431635 B
SRR5091597 RA_Gut SM_genbank-2022.03 Tail 27.378283251792748 B
SRR5091597 RA_Gut SM_genbank-2022.03 Simpson 0.8862944207508988 B
SRR5091597 RA_Gut SM_genbank-2022.03 Hill_1 24.82218621871419 B
SRR5091597 RA_Gut SM_genbank-2022.03 Hill_2 8.794643205759009 B
SRR5091598 RA_Gut SM_genbank-2022.03 Richness 182 B
SRR5091598 RA_Gut SM_genbank-2022.03 Shannon 3.1063359784802227 B
SRR5091598 RA_Gut SM_genbank-2022.03 Tail 24.664648368023897 B
SRR5091598 RA_Gut SM_genbank-2022.03 Simpson 0.8741126261899613 B
SRR5091598 RA_Gut SM_genbank-2022.03 Hill_1 22.339043529782874 B
SRR5091598 RA_Gut SM_genbank-2022.03 Hill_2 7.943608399591991 B
SRR5091599 RA_Gut SM_genbank-2022.03 Richness 328 A
SRR5091599 RA_Gut SM_genbank-2022.03 Shannon 4.0764476887661365 A
SRR5091599 RA_Gut SM_genbank-2022.03 Tail 48.86611720531187 A
SRR5091599 RA_Gut SM_genbank-2022.03 Simpson 0.961632030526663 A
SRR5091599 RA_Gut SM_genbank-2022.03 Hill_1 58.935739467247 A
SRR5091599 RA_Gut SM_genbank-2022.03 Hill_2 26.06340689191097 A
SRR5091600 RA_Gut SM_genbank-2022.03 Richness 231 A
SRR5091600 RA_Gut SM_genbank-2022.03 Shannon 3.373137637553523 A
SRR5091600 RA_Gut SM_genbank-2022.03 Tail 28.70534222812608 A
SRR5091600 RA_Gut SM_genbank-2022.03 Simpson 0.9128360612157967 A
SRR5091600 RA_Gut SM_genbank-2022.03 Hill_1 29.169908221811845 A
SRR5091600 RA_Gut SM_genbank-2022.03 Hill_2 11.472634370915214 A
SRR5091601 RA_Gut SM_genbank-2022.03 Richness 143 B
SRR5091601 RA_Gut SM_genbank-2022.03 Shannon 2.50960705587302 B
SRR5091601 RA_Gut SM_genbank-2022.03 Tail 12.668705820230054 B
SRR5091601 RA_Gut SM_genbank-2022.03 Simpson 0.8394911223672268 B
SRR5091601 RA_Gut SM_genbank-2022.03 Hill_1 12.300095860357715 B
SRR5091601 RA_Gut SM_genbank-2022.03 Hill_2 6.230184988819688 B
SRR5091602 RA_Gut SM_genbank-2022.03 Richness 278 B
SRR5091602 RA_Gut SM_genbank-2022.03 Shannon 3.8802910224073055 B
SRR5091602 RA_Gut SM_genbank-2022.03 Tail 41.34635537518716 B
SRR5091602 RA_Gut SM_genbank-2022.03 Simpson 0.957624985796081 B
SRR5091602 RA_Gut SM_genbank-2022.03 Hill_1 48.4383096538073 B
SRR5091602 RA_Gut SM_genbank-2022.03 Hill_2 23.598812148776034 B
SRR5091603 RA_Gut SM_genbank-2022.03 Richness 315 A
SRR5091603 RA_Gut SM_genbank-2022.03 Shannon 3.495574103055016 A
SRR5091603 RA_Gut SM_genbank-2022.03 Tail 42.022974890211984 A
SRR5091603 RA_Gut SM_genbank-2022.03 Simpson 0.8878335866426599 A
SRR5091603 RA_Gut SM_genbank-2022.03 Hill_1 32.96921024513522 A
SRR5091603 RA_Gut SM_genbank-2022.03 Hill_2 8.9153247399843 A
SRR5091604 RA_Gut SM_genbank-2022.03 Richness 127 B
SRR5091604 RA_Gut SM_genbank-2022.03 Shannon 2.3930790304972223 B
SRR5091604 RA_Gut SM_genbank-2022.03 Tail 13.71879792706641 B
SRR5091604 RA_Gut SM_genbank-2022.03 Simpson 0.8046896410776521 B
SRR5091604 RA_Gut SM_genbank-2022.03 Hill_1 10.947148709161015 B
SRR5091604 RA_Gut SM_genbank-2022.03 Hill_2 5.120056127681291 B
SRR5091605 RA_Gut SM_genbank-2022.03 Richness 173 B
SRR5091605 RA_Gut SM_genbank-2022.03 Shannon 3.410857562760188 B
SRR5091605 RA_Gut SM_genbank-2022.03 Tail 23.758950401152966 B
SRR5091605 RA_Gut SM_genbank-2022.03 Simpson 0.9332505047239954 B
SRR5091605 RA_Gut SM_genbank-2022.03 Hill_1 30.291209737727282 B
SRR5091605 RA_Gut SM_genbank-2022.03 Hill_2 14.981386688619427 B
SRR5091606 RA_Gut SM_genbank-2022.03 Richness 113 B
SRR5091606 RA_Gut SM_genbank-2022.03 Shannon 1.7862282559636702 B
SRR5091606 RA_Gut SM_genbank-2022.03 Tail 9.819639373381518 B
SRR5091606 RA_Gut SM_genbank-2022.03 Simpson 0.62051590532671 B
SRR5091606 RA_Gut SM_genbank-2022.03 Hill_1 5.966904334384254 B
SRR5091606 RA_Gut SM_genbank-2022.03 Hill_2 2.635156556063125 B
SRR5091607 RA_Gut SM_genbank-2022.03 Richness 287 A
SRR5091607 RA_Gut SM_genbank-2022.03 Shannon 2.819546835507811 A
SRR5091607 RA_Gut SM_genbank-2022.03 Tail 34.84873031828882 A
SRR5091607 RA_Gut SM_genbank-2022.03 Simpson 0.7396451077835253 A
SRR5091607 RA_Gut SM_genbank-2022.03 Hill_1 16.769249721495047 A
SRR5091607 RA_Gut SM_genbank-2022.03 Hill_2 3.8409111174624675 A
SRR5091608 RA_Gut SM_genbank-2022.03 Richness 148 B
SRR5091608 RA_Gut SM_genbank-2022.03 Shannon 1.8630882030610916 B
SRR5091608 RA_Gut SM_genbank-2022.03 Tail 14.54770547166904 B
SRR5091608 RA_Gut SM_genbank-2022.03 Simpson 0.5590630520052042 B
SRR5091608 RA_Gut SM_genbank-2022.03 Hill_1 6.443605238129692 B
SRR5091608 RA_Gut SM_genbank-2022.03 Hill_2 2.2678979490097135 B
SRR5091609 RA_Gut SM_genbank-2022.03 Richness 199 B
SRR5091609 RA_Gut SM_genbank-2022.03 Shannon 3.0146941356821393 B
SRR5091609 RA_Gut SM_genbank-2022.03 Tail 20.757537161363622 B
SRR5091609 RA_Gut SM_genbank-2022.03 Simpson 0.8828132499998195 B
SRR5091609 RA_Gut SM_genbank-2022.03 Hill_1 20.38285559878977 B
SRR5091609 RA_Gut SM_genbank-2022.03 Hill_2 8.533387947003051 B
SRR5091610 RA_Gut SM_genbank-2022.03 Richness 280 B
SRR5091610 RA_Gut SM_genbank-2022.03 Shannon 3.6051911167908592 B
SRR5091610 RA_Gut SM_genbank-2022.03 Tail 34.56933227409948 B
SRR5091610 RA_Gut SM_genbank-2022.03 Simpson 0.9441986170428105 B
SRR5091610 RA_Gut SM_genbank-2022.03 Hill_1 36.78871412640521 B
SRR5091610 RA_Gut SM_genbank-2022.03 Hill_2 17.920702803498514 B
SRR5091611 RA_Gut SM_genbank-2022.03 Richness 179 A
SRR5091611 RA_Gut SM_genbank-2022.03 Shannon 2.8795595650181736 A
SRR5091611 RA_Gut SM_genbank-2022.03 Tail 14.969759763455489 A
SRR5091611 RA_Gut SM_genbank-2022.03 Simpson 0.8925786663550683 A
SRR5091611 RA_Gut SM_genbank-2022.03 Hill_1 17.806428878107287 A
SRR5091611 RA_Gut SM_genbank-2022.03 Hill_2 9.309137822710156 A
SRR5091612 RA_Gut SM_genbank-2022.03 Richness 292 A
SRR5091612 RA_Gut SM_genbank-2022.03 Shannon 4.352953257882877 A
SRR5091612 RA_Gut SM_genbank-2022.03 Tail 49.55356525437798 A
SRR5091612 RA_Gut SM_genbank-2022.03 Simpson 0.9774133119933279 A
SRR5091612 RA_Gut SM_genbank-2022.03 Hill_1 77.70761501270216 A
SRR5091612 RA_Gut SM_genbank-2022.03 Hill_2 44.27386608008229 A
SRR5091613 RA_Gut SM_genbank-2022.03 Richness 186 A
SRR5091613 RA_Gut SM_genbank-2022.03 Shannon 2.3061278427344125 A
SRR5091613 RA_Gut SM_genbank-2022.03 Tail 23.884726318708026 A
SRR5091613 RA_Gut SM_genbank-2022.03 Simpson 0.6685000052573251 A
SRR5091613 RA_Gut SM_genbank-2022.03 Hill_1 10.035490326956834 A
SRR5091613 RA_Gut SM_genbank-2022.03 Hill_2 3.0165912997260977 A
SRR5091614 RA_Gut SM_genbank-2022.03 Richness 247 A
SRR5091614 RA_Gut SM_genbank-2022.03 Shannon 3.141941098508857 A
SRR5091614 RA_Gut SM_genbank-2022.03 Tail 35.781084982579806 A
SRR5091614 RA_Gut SM_genbank-2022.03 Simpson 0.8284768698614757 A
SRR5091614 RA_Gut SM_genbank-2022.03 Hill_1 23.148757294514386 A
SRR5091614 RA_Gut SM_genbank-2022.03 Hill_2 5.830117484402176 A
SRR5091615 RA_Gut SM_genbank-2022.03 Richness 275 A
SRR5091615 RA_Gut SM_genbank-2022.03 Shannon 3.6463236841941455 A
SRR5091615 RA_Gut SM_genbank-2022.03 Tail 36.46680633633412 A
SRR5091615 RA_Gut SM_genbank-2022.03 Simpson 0.9372927730274585 A
SRR5091615 RA_Gut SM_genbank-2022.03 Hill_1 38.33348070607848 A
SRR5091615 RA_Gut SM_genbank-2022.03 Hill_2 15.947125208357315 A
SRR5091616 RA_Gut SM_genbank-2022.03 Richness 218 B
SRR5091616 RA_Gut SM_genbank-2022.03 Shannon 3.2766909601453214 B
SRR5091616 RA_Gut SM_genbank-2022.03 Tail 23.540048444233765 B
SRR5091616 RA_Gut SM_genbank-2022.03 Simpson 0.9328286815756607 B
SRR5091616 RA_Gut SM_genbank-2022.03 Hill_1 26.48797774745051 B
SRR5091616 RA_Gut SM_genbank-2022.03 Hill_2 14.887306419724114 B
SRR5091617 RA_Gut SM_genbank-2022.03 Richness 327 B
SRR5091617 RA_Gut SM_genbank-2022.03 Shannon 3.908794424984348 B
SRR5091617 RA_Gut SM_genbank-2022.03 Tail 45.27394626959464 B
SRR5091617 RA_Gut SM_genbank-2022.03 Simpson 0.9469144311178083 B
SRR5091617 RA_Gut SM_genbank-2022.03 Hill_1 49.83883129087957 B
SRR5091617 RA_Gut SM_genbank-2022.03 Hill_2 18.83751123057972 B
SRR5091618 RA_Gut SM_genbank-2022.03 Richness 287 B
SRR5091618 RA_Gut SM_genbank-2022.03 Shannon 3.6318089562776543 B
SRR5091618 RA_Gut SM_genbank-2022.03 Tail 35.66437179817007 B
SRR5091618 RA_Gut SM_genbank-2022.03 Simpson 0.929578560716487 B
SRR5091618 RA_Gut SM_genbank-2022.03 Hill_1 37.78109919502813 B
SRR5091618 RA_Gut SM_genbank-2022.03 Hill_2 14.200220986311468 B
SRR5091619 RA_Gut SM_genbank-2022.03 Richness 236 A
SRR5091619 RA_Gut SM_genbank-2022.03 Shannon 3.7304442832397435 A
SRR5091619 RA_Gut SM_genbank-2022.03 Tail 32.537756841022656 A
SRR5091619 RA_Gut SM_genbank-2022.03 Simpson 0.9553497239521977 A
SRR5091619 RA_Gut SM_genbank-2022.03 Hill_1 41.697629607312784 A
SRR5091619 RA_Gut SM_genbank-2022.03 Hill_2 22.39627810877152 A
SRR5091620 RA_Gut SM_genbank-2022.03 Richness 193 B
SRR5091620 RA_Gut SM_genbank-2022.03 Shannon 3.30862702303229 B
SRR5091620 RA_Gut SM_genbank-2022.03 Tail 26.910700158262323 B
SRR5091620 RA_Gut SM_genbank-2022.03 Simpson 0.9120071638111193 B
SRR5091620 RA_Gut SM_genbank-2022.03 Hill_1 27.34755212494478 B
SRR5091620 RA_Gut SM_genbank-2022.03 Hill_2 11.364561517865544 B
SRR5091453 RA_Gut SM_gtdb-rs214-full Richness 123 A
SRR5091453 RA_Gut SM_gtdb-rs214-full Shannon 2.313628518655152 A
SRR5091453 RA_Gut SM_gtdb-rs214-full Tail 12.079057677445876 A
SRR5091453 RA_Gut SM_gtdb-rs214-full Simpson 0.7712919244077991 A
SRR5091453 RA_Gut SM_gtdb-rs214-full Hill_1 10.111046293783474 A
SRR5091453 RA_Gut SM_gtdb-rs214-full Hill_2 4.3723860533156484 A
SRR5091454 RA_Gut SM_gtdb-rs214-full Richness 140 A
SRR5091454 RA_Gut SM_gtdb-rs214-full Shannon 2.9621359881713296 A
SRR5091454 RA_Gut SM_gtdb-rs214-full Tail 16.91154768935094 A
SRR5091454 RA_Gut SM_gtdb-rs214-full Simpson 0.9010052919631518 A
SRR5091454 RA_Gut SM_gtdb-rs214-full Hill_1 19.339236049235982 A
SRR5091454 RA_Gut SM_gtdb-rs214-full Hill_2 10.101550071017694 A
SRR5091455 RA_Gut SM_gtdb-rs214-full Richness 436 B
SRR5091455 RA_Gut SM_gtdb-rs214-full Shannon 4.546933021039253 B
SRR5091455 RA_Gut SM_gtdb-rs214-full Tail 73.19603587286407 B
SRR5091455 RA_Gut SM_gtdb-rs214-full Simpson 0.9774369233895737 B
SRR5091455 RA_Gut SM_gtdb-rs214-full Hill_1 94.34261732820353 B
SRR5091455 RA_Gut SM_gtdb-rs214-full Hill_2 44.32019698669562 B
SRR5091456 RA_Gut SM_gtdb-rs214-full Richness 168 B
SRR5091456 RA_Gut SM_gtdb-rs214-full Shannon 3.118129791400337 B
SRR5091456 RA_Gut SM_gtdb-rs214-full Tail 21.399706060960778 B
SRR5091456 RA_Gut SM_gtdb-rs214-full Simpson 0.899417454857419 B
SRR5091456 RA_Gut SM_gtdb-rs214-full Hill_1 22.60406576943414 B
SRR5091456 RA_Gut SM_gtdb-rs214-full Hill_2 9.942082879116331 B
SRR5091457 RA_Gut SM_gtdb-rs214-full Richness 82 B
SRR5091457 RA_Gut SM_gtdb-rs214-full Shannon 2.8155220885347427 B
SRR5091457 RA_Gut SM_gtdb-rs214-full Tail 10.589454980557555 B
SRR5091457 RA_Gut SM_gtdb-rs214-full Simpson 0.9000952726718315 B
SRR5091457 RA_Gut SM_gtdb-rs214-full Hill_1 16.70189337149385 B
SRR5091457 RA_Gut SM_gtdb-rs214-full Hill_2 10.00953635272119 B
SRR5091458 RA_Gut SM_gtdb-rs214-full Richness 199 B
SRR5091458 RA_Gut SM_gtdb-rs214-full Shannon 2.0637189918540235 B
SRR5091458 RA_Gut SM_gtdb-rs214-full Tail 17.374678724194574 B
SRR5091458 RA_Gut SM_gtdb-rs214-full Simpson 0.6289888519790869 B
SRR5091458 RA_Gut SM_gtdb-rs214-full Hill_1 7.8752032338682545 B
SRR5091458 RA_Gut SM_gtdb-rs214-full Hill_2 2.695336798730459 B
SRR5091459 RA_Gut SM_gtdb-rs214-full Richness 94 A
SRR5091459 RA_Gut SM_gtdb-rs214-full Shannon 2.744033968865985 A
SRR5091459 RA_Gut SM_gtdb-rs214-full Tail 11.25155115519858 A
SRR5091459 RA_Gut SM_gtdb-rs214-full Simpson 0.8960326681250315 A
SRR5091459 RA_Gut SM_gtdb-rs214-full Hill_1 15.54958529077366 A
SRR5091459 RA_Gut SM_gtdb-rs214-full Hill_2 9.61840591622187 A
SRR5091460 RA_Gut SM_gtdb-rs214-full Richness 240 B
SRR5091460 RA_Gut SM_gtdb-rs214-full Shannon 3.7599120301361486 B
SRR5091460 RA_Gut SM_gtdb-rs214-full Tail 36.43769218430968 B
SRR5091460 RA_Gut SM_gtdb-rs214-full Simpson 0.9429512447195078 B
SRR5091460 RA_Gut SM_gtdb-rs214-full Hill_1 42.94464797775459 B
SRR5091460 RA_Gut SM_gtdb-rs214-full Hill_2 17.52886623175718 B
SRR5091461 RA_Gut SM_gtdb-rs214-full Richness 199 B
SRR5091461 RA_Gut SM_gtdb-rs214-full Shannon 3.08057010810455 B
SRR5091461 RA_Gut SM_gtdb-rs214-full Tail 21.305813852792337 B
SRR5091461 RA_Gut SM_gtdb-rs214-full Simpson 0.9078347382473982 B
SRR5091461 RA_Gut SM_gtdb-rs214-full Hill_1 21.77081057441061 B
SRR5091461 RA_Gut SM_gtdb-rs214-full Hill_2 10.85007497384741 B
SRR5091462 RA_Gut SM_gtdb-rs214-full Richness 279 B
SRR5091462 RA_Gut SM_gtdb-rs214-full Shannon 3.6042793867147767 B
SRR5091462 RA_Gut SM_gtdb-rs214-full Tail 40.76256122658852 B
SRR5091462 RA_Gut SM_gtdb-rs214-full Simpson 0.9000604648327679 B
SRR5091462 RA_Gut SM_gtdb-rs214-full Hill_1 36.7551880349711 B
SRR5091462 RA_Gut SM_gtdb-rs214-full Hill_2 10.006050141484721 B
SRR5091463 RA_Gut SM_gtdb-rs214-full Richness 194 B
SRR5091463 RA_Gut SM_gtdb-rs214-full Shannon 3.3826822325042465 B
SRR5091463 RA_Gut SM_gtdb-rs214-full Tail 22.2597167375082 B
SRR5091463 RA_Gut SM_gtdb-rs214-full Simpson 0.9398716776575304 B
SRR5091463 RA_Gut SM_gtdb-rs214-full Hill_1 29.44965609688385 B
SRR5091463 RA_Gut SM_gtdb-rs214-full Hill_2 16.63109764320972 B
SRR5091464 RA_Gut SM_gtdb-rs214-full Richness 346 B
SRR5091464 RA_Gut SM_gtdb-rs214-full Shannon 3.780146816420335 B
SRR5091464 RA_Gut SM_gtdb-rs214-full Tail 40.66940844396326 B
SRR5091464 RA_Gut SM_gtdb-rs214-full Simpson 0.9529809678229924 B
SRR5091464 RA_Gut SM_gtdb-rs214-full Hill_1 43.822475122226685 B
SRR5091464 RA_Gut SM_gtdb-rs214-full Hill_2 21.267983488800972 B
SRR5091465 RA_Gut SM_gtdb-rs214-full Richness 195 B
SRR5091465 RA_Gut SM_gtdb-rs214-full Shannon 3.582373561586803 B
SRR5091465 RA_Gut SM_gtdb-rs214-full Tail 25.475355928059894 B
SRR5091465 RA_Gut SM_gtdb-rs214-full Simpson 0.9493777737671376 B
SRR5091465 RA_Gut SM_gtdb-rs214-full Hill_1 35.958790037678995 B
SRR5091465 RA_Gut SM_gtdb-rs214-full Hill_2 19.75416875978543 B
SRR5091466 RA_Gut SM_gtdb-rs214-full Richness 86 A
SRR5091466 RA_Gut SM_gtdb-rs214-full Shannon 2.410847414926116 A
SRR5091466 RA_Gut SM_gtdb-rs214-full Tail 8.8770114393441375 A
SRR5091466 RA_Gut SM_gtdb-rs214-full Simpson 0.8457891023750768 A
SRR5091466 RA_Gut SM_gtdb-rs214-full Hill_1 11.14340022877178 A
SRR5091466 RA_Gut SM_gtdb-rs214-full Hill_2 6.4846260244994625 A
SRR5091467 RA_Gut SM_gtdb-rs214-full Richness 304 A
SRR5091467 RA_Gut SM_gtdb-rs214-full Shannon 3.146966941189876 A
SRR5091467 RA_Gut SM_gtdb-rs214-full Tail 28.396531221387633 A
SRR5091467 RA_Gut SM_gtdb-rs214-full Simpson 0.9009529432643444 A
SRR5091467 RA_Gut SM_gtdb-rs214-full Hill_1 23.265392155661853 A
SRR5091467 RA_Gut SM_gtdb-rs214-full Hill_2 10.09621116424365 A
SRR5091468 RA_Gut SM_gtdb-rs214-full Richness 339 B
SRR5091468 RA_Gut SM_gtdb-rs214-full Shannon 4.131515387189039 B
SRR5091468 RA_Gut SM_gtdb-rs214-full Tail 52.13036027872555 B
SRR5091468 RA_Gut SM_gtdb-rs214-full Simpson 0.966022201382929 B
SRR5091468 RA_Gut SM_gtdb-rs214-full Hill_1 62.27221799133265 B
SRR5091468 RA_Gut SM_gtdb-rs214-full Hill_2 29.430982603375167 B
SRR5091469 RA_Gut SM_gtdb-rs214-full Richness 121 A
SRR5091469 RA_Gut SM_gtdb-rs214-full Shannon 2.536707360024678 A
SRR5091469 RA_Gut SM_gtdb-rs214-full Tail 11.078277349256545 A
SRR5091469 RA_Gut SM_gtdb-rs214-full Simpson 0.8613656522941845 A
SRR5091469 RA_Gut SM_gtdb-rs214-full Hill_1 12.637990037132537 A
SRR5091469 RA_Gut SM_gtdb-rs214-full Hill_2 7.213219642523349 A
SRR5091470 RA_Gut SM_gtdb-rs214-full Richness 106 B
SRR5091470 RA_Gut SM_gtdb-rs214-full Shannon 2.8129410882430372 B
SRR5091470 RA_Gut SM_gtdb-rs214-full Tail 14.764147857887163 B
SRR5091470 RA_Gut SM_gtdb-rs214-full Simpson 0.8820806375935123 B
SRR5091470 RA_Gut SM_gtdb-rs214-full Hill_1 16.658841362353535 B
SRR5091470 RA_Gut SM_gtdb-rs214-full Hill_2 8.480371497878638 B
SRR5091471 RA_Gut SM_gtdb-rs214-full Richness 207 B
SRR5091471 RA_Gut SM_gtdb-rs214-full Shannon 3.7430558573978843 B
SRR5091471 RA_Gut SM_gtdb-rs214-full Tail 30.5062100512489 B
SRR5091471 RA_Gut SM_gtdb-rs214-full Simpson 0.9524133533453302 B
SRR5091471 RA_Gut SM_gtdb-rs214-full Hill_1 42.2268323811348 B
SRR5091471 RA_Gut SM_gtdb-rs214-full Hill_2 21.014298554316536 B
SRR5091472 RA_Gut SM_gtdb-rs214-full Richness 211 A
SRR5091472 RA_Gut SM_gtdb-rs214-full Shannon 2.1864437437544937 A
SRR5091472 RA_Gut SM_gtdb-rs214-full Tail 19.355768892679407 A
SRR5091472 RA_Gut SM_gtdb-rs214-full Simpson 0.7030630173671039 A
SRR5091472 RA_Gut SM_gtdb-rs214-full Hill_1 8.903493641970732 A
SRR5091472 RA_Gut SM_gtdb-rs214-full Hill_2 3.367717928340042 A
SRR5091473 RA_Gut SM_gtdb-rs214-full Richness 316 A
SRR5091473 RA_Gut SM_gtdb-rs214-full Shannon 3.684288035161457 A
SRR5091473 RA_Gut SM_gtdb-rs214-full Tail 34.128120889665844 A
SRR5091473 RA_Gut SM_gtdb-rs214-full Simpson 0.9405145210898911 A
SRR5091473 RA_Gut SM_gtdb-rs214-full Hill_1 39.81676421991884 A
SRR5091473 RA_Gut SM_gtdb-rs214-full Hill_2 16.81082540347609 A
SRR5091474 RA_Gut SM_gtdb-rs214-full Richness 220 A
SRR5091474 RA_Gut SM_gtdb-rs214-full Shannon 2.5194884650990508 A
SRR5091474 RA_Gut SM_gtdb-rs214-full Tail 29.324997210245595 A
SRR5091474 RA_Gut SM_gtdb-rs214-full Simpson 0.7072827481328104 A
SRR5091474 RA_Gut SM_gtdb-rs214-full Hill_1 12.422240628419807 A
SRR5091474 RA_Gut SM_gtdb-rs214-full Hill_2 3.4162660165097334 A
SRR5091475 RA_Gut SM_gtdb-rs214-full Richness 397 A
SRR5091475 RA_Gut SM_gtdb-rs214-full Shannon 4.374520204561056 A
SRR5091475 RA_Gut SM_gtdb-rs214-full Tail 62.331977853395934 A
SRR5091475 RA_Gut SM_gtdb-rs214-full Simpson 0.9733540963510438 A
SRR5091475 RA_Gut SM_gtdb-rs214-full Hill_1 79.40173382178253 A
SRR5091475 RA_Gut SM_gtdb-rs214-full Hill_2 37.52922074531218 A
SRR5091476 RA_Gut SM_gtdb-rs214-full Richness 145 A
SRR5091476 RA_Gut SM_gtdb-rs214-full Shannon 3.3900827606727315 A
SRR5091476 RA_Gut SM_gtdb-rs214-full Tail 21.032479161682062 A
SRR5091476 RA_Gut SM_gtdb-rs214-full Simpson 0.9359580137813888 A
SRR5091476 RA_Gut SM_gtdb-rs214-full Hill_1 29.668407546134706 A
SRR5091476 RA_Gut SM_gtdb-rs214-full Hill_2 15.614756178648783 A
SRR5091477 RA_Gut SM_gtdb-rs214-full Richness 182 A
SRR5091477 RA_Gut SM_gtdb-rs214-full Shannon 2.848619852485184 A
SRR5091477 RA_Gut SM_gtdb-rs214-full Tail 16.119312121017895 A
SRR5091477 RA_Gut SM_gtdb-rs214-full Simpson 0.8796774282898879 A
SRR5091477 RA_Gut SM_gtdb-rs214-full Hill_1 17.263938608796966 A
SRR5091477 RA_Gut SM_gtdb-rs214-full Hill_2 8.31099257427157 A
SRR5091478 RA_Gut SM_gtdb-rs214-full Richness 369 A
SRR5091478 RA_Gut SM_gtdb-rs214-full Shannon 3.9052888915394086 A
SRR5091478 RA_Gut SM_gtdb-rs214-full Tail 39.36320532524616 A
SRR5091478 RA_Gut SM_gtdb-rs214-full Simpson 0.958919269145704 A
SRR5091478 RA_Gut SM_gtdb-rs214-full Hill_1 49.66442547225043 A
SRR5091478 RA_Gut SM_gtdb-rs214-full Hill_2 24.34231278763695 A
SRR5091479 RA_Gut SM_gtdb-rs214-full Richness 58 B
SRR5091479 RA_Gut SM_gtdb-rs214-full Shannon 1.9956767253043641 B
SRR5091479 RA_Gut SM_gtdb-rs214-full Tail 5.109263790086207 B
SRR5091479 RA_Gut SM_gtdb-rs214-full Simpson 0.7722293565894786 B
SRR5091479 RA_Gut SM_gtdb-rs214-full Hill_1 7.357180133599338 B
SRR5091479 RA_Gut SM_gtdb-rs214-full Hill_2 4.39038141626379 B
SRR5091480 RA_Gut SM_gtdb-rs214-full Richness 131 A
SRR5091480 RA_Gut SM_gtdb-rs214-full Shannon 3.1561023243064352 A
SRR5091480 RA_Gut SM_gtdb-rs214-full Tail 17.91422119006481 A
SRR5091480 RA_Gut SM_gtdb-rs214-full Simpson 0.9092161718355539 A
SRR5091480 RA_Gut SM_gtdb-rs214-full Hill_1 23.47890419862783 A
SRR5091480 RA_Gut SM_gtdb-rs214-full Hill_2 11.015177705313295 A
SRR5091481 RA_Gut SM_gtdb-rs214-full Richness 368 A
SRR5091481 RA_Gut SM_gtdb-rs214-full Shannon 3.081731690937269 A
SRR5091481 RA_Gut SM_gtdb-rs214-full Tail 41.40498106093883 A
SRR5091481 RA_Gut SM_gtdb-rs214-full Simpson 0.8591656273652256 A
SRR5091481 RA_Gut SM_gtdb-rs214-full Hill_1 21.796113867318464 A
SRR5091481 RA_Gut SM_gtdb-rs214-full Hill_2 7.100539316444422 A
SRR5091482 RA_Gut SM_gtdb-rs214-full Richness 188 B
SRR5091482 RA_Gut SM_gtdb-rs214-full Shannon 3.1811461382119877 B
SRR5091482 RA_Gut SM_gtdb-rs214-full Tail 20.56091397130366 B
SRR5091482 RA_Gut SM_gtdb-rs214-full Simpson 0.9057674504991629 B
SRR5091482 RA_Gut SM_gtdb-rs214-full Hill_1 24.07433025552276 B
SRR5091482 RA_Gut SM_gtdb-rs214-full Hill_2 10.61204440819163 B
SRR5091483 RA_Gut SM_gtdb-rs214-full Richness 269 A
SRR5091483 RA_Gut SM_gtdb-rs214-full Shannon 3.7325442451941404 A
SRR5091483 RA_Gut SM_gtdb-rs214-full Tail 34.010182224229546 A
SRR5091483 RA_Gut SM_gtdb-rs214-full Simpson 0.9464913051146694 A
