Taxon	coef	adj.p	taxRank	dataset	database	DAA_tool
Luteibacter	-1.14978111038825	0.00367496230129896	Genus	Moss	KB45	MaAsLin2
Catenulispora	-1.92319660931014	0.00465472230307103	Genus	Moss	KB45	MaAsLin2
Methylorubrum	2.20585806215003	0.00476825657654798	Genus	Moss	KB45	MaAsLin2
Edaphobacter	-0.50048757146915	0.00494494866132051	Genus	Moss	KB45	MaAsLin2
Singulisphaera	-0.594368546357201	0.00696843232074716	Genus	Moss	KB45	MaAsLin2
Rhizobium	2.33719951406626	0.00731069162665015	Genus	Moss	KB45	MaAsLin2
Allocoleopsis	-0.890865354999722	0.0104001616396133	Genus	Moss	KB45	MaAsLin2
Limnoglobus	-0.397521361458685	0.0179100289283028	Genus	Moss	KB45	MaAsLin2
Urbifossiella	-0.307697060510919	0.0179100289283028	Genus	Moss	KB45	MaAsLin2
Subtercola	-0.704415068757126	0.0199484644222701	Genus	Moss	KB45	MaAsLin2
Mycobacterium	-1.23039653330608	0.0224710202919768	Genus	Moss	KB45	MaAsLin2
Nitrobacter	-0.593895375879157	0.0420878825024024	Genus	Moss	KB45	MaAsLin2
Methylovirgula	-0.55181481211785	0.0472036319799325	Genus	Moss	KB45	MaAsLin2
Streptomyces	-0.615232960187571	0.0524594782319168	Genus	Moss	KB45	MaAsLin2
Methylobacterium	-0.515046674308407	0.0552997017263849	Genus	Moss	KB45	MaAsLin2
Nakamurella	-0.967262381834511	0.0552997017263849	Genus	Moss	KB45	MaAsLin2
Rhodopseudomonas	-1.02687743704865	0.0647705877005469	Genus	Moss	KB45	MaAsLin2
Caballeronia	-0.849906195032284	0.0888364519832606	Genus	Moss	KB45	MaAsLin2
Tardiphaga	-0.573179554605206	0.0951170942635566	Genus	Moss	KB45	MaAsLin2
Nostoc	-1.44709170073241	0.118011863683543	Genus	Moss	KB45	MaAsLin2
Mitsuaria	-0.572601942045444	0.134079784743095	Genus	Moss	KB45	MaAsLin2
Lichenicola	-0.760012693268328	0.134282804917076	Genus	Moss	KB45	MaAsLin2
Erwinia	-0.924786578164432	0.176171709569155	Genus	Moss	KB45	MaAsLin2
Cedecea	-0.686078018528816	0.176443383595744	Genus	Moss	KB45	MaAsLin2
Variovorax	-0.226505742139714	0.176443383595744	Genus	Moss	KB45	MaAsLin2
Calothrix	-0.769464713989624	0.203619705325644	Genus	Moss	KB45	MaAsLin2
Streptacidiphilus	-0.803013864936519	0.209018958015517	Genus	Moss	KB45	MaAsLin2
Methylocystis	-0.44480935615593	0.25030917662349	Genus	Moss	KB45	MaAsLin2
Buchnera	0.414790604088305	0.251229217537497	Genus	Moss	KB45	MaAsLin2
Granulicella	-0.494760063366646	0.251229217537497	Genus	Moss	KB45	MaAsLin2
Leifsonia	-0.291009980681665	0.251229217537497	Genus	Moss	KB45	MaAsLin2
Sphingomonas	0.66997772770464	0.251229217537497	Genus	Moss	KB45	MaAsLin2
Rhodococcus	-0.276324187627279	0.262054015941945	Genus	Moss	KB45	MaAsLin2
Tolypothrix	-0.267146247642849	0.262054015941945	Genus	Moss	KB45	MaAsLin2
Cylindrospermum	-0.323292380121512	0.267343450971144	Genus	Moss	KB45	MaAsLin2
Pseudomonas	-0.633873985005338	0.281562585125895	Genus	Moss	KB45	MaAsLin2
Anabaenopsis	-0.101502055500366	0.397497140476115	Genus	Moss	KB45	MaAsLin2
Janthinobacterium	0.420045672307713	0.532834247200427	Genus	Moss	KB45	MaAsLin2
Fischerella	-0.0979613436970752	0.54605934199164	Genus	Moss	KB45	MaAsLin2
Microchaete	0.0931825284352955	0.569922498659113	Genus	Moss	KB45	MaAsLin2
Herbaspirillum	-0.336613876867783	0.603193764734967	Genus	Moss	KB45	MaAsLin2
Moraxella	-0.134650889841436	0.603193764734967	Genus	Moss	KB45	MaAsLin2
Mycoavidus	-0.438260020097938	0.603193764734967	Genus	Moss	KB45	MaAsLin2
Pantoea	-0.280905609767983	0.603193764734967	Genus	Moss	KB45	MaAsLin2
Collimonas	-0.242492176118027	0.638889235101898	Genus	Moss	KB45	MaAsLin2
Burkholderia	-0.0981787108800369	0.734893884212421	Genus	Moss	KB45	MaAsLin2
Lactococcus	0.155027237116804	0.74494012761506	Genus	Moss	KB45	MaAsLin2
Terriglobus	-0.17933571949953	0.74494012761506	Genus	Moss	KB45	MaAsLin2
Duganella	-0.27675027720964	0.785831135480765	Genus	Moss	KB45	MaAsLin2
Pedobacter	-0.140477051763722	0.818339001613058	Genus	Moss	KB45	MaAsLin2
Polynucleobacter	-0.160832230844614	0.818339001613058	Genus	Moss	KB45	MaAsLin2
Ewingella	-0.208539197407015	0.847659145827138	Genus	Moss	KB45	MaAsLin2
Flavobacterium	0.0862306345320878	0.852194131248153	Genus	Moss	KB45	MaAsLin2
Sphingobium	0.0499837502115301	0.857140761576344	Genus	Moss	KB45	MaAsLin2
Stenotrophomonas	0.0679970404144788	0.857140761576344	Genus	Moss	KB45	MaAsLin2
Agrobacterium	0.13613134521391	0.861402478699959	Genus	Moss	KB45	MaAsLin2
Cutibacterium	0.0995458108409143	0.861402478699959	Genus	Moss	KB45	MaAsLin2
Gordonia	-0.0815816005669962	0.861402478699959	Genus	Moss	KB45	MaAsLin2
Rahnella	-0.0547169004450063	0.861853950704011	Genus	Moss	KB45	MaAsLin2
Rouxiella	0.108489576162451	0.863372453774086	Genus	Moss	KB45	MaAsLin2
Brevundimonas	-0.047751551556876	0.872581995096636	Genus	Moss	KB45	MaAsLin2
Frondihabitans	0.0598396845924005	0.907919522624893	Genus	Moss	KB45	MaAsLin2
Gibbsiella	-0.0024276951098373	0.994833178690409	Genus	Moss	KB45	MaAsLin2
Sphingomonas	2.05331380603165	2.59152317055472e-10	Genus	Moss	KB90_GTDB	MaAsLin2
Acidisarcina	-1.81055527153966	5.5893579855219e-6	Genus	Moss	KB90_GTDB	MaAsLin2
Acidisoma	-2.20351327579576	5.5893579855219e-6	Genus	Moss	KB90_GTDB	MaAsLin2
Edaphobacter	-1.8239085640604	5.5893579855219e-6	Genus	Moss	KB90_GTDB	MaAsLin2
Rhizobium	2.54747069286608	8.91177493185397e-6	Genus	Moss	KB90_GTDB	MaAsLin2
Stigonema	-1.66075156377005	1.38494960628163e-5	Genus	Moss	KB90_GTDB	MaAsLin2
Reyranella	-0.565325909254992	4.020774442036e-4	Genus	Moss	KB90_GTDB	MaAsLin2
Occallatibacter	-0.659280445596692	7.5783047208856e-4	Genus	Moss	KB90_GTDB	MaAsLin2
Caballeronia	-1.18766342937549	8.3677889031802e-4	Genus	Moss	KB90_GTDB	MaAsLin2
Bog 1198	-0.792200829103077	0.00196353956009878	Genus	Moss	KB90_GTDB	MaAsLin2
Paraburkholderia	-0.756639096400896	0.0293366140122026	Genus	Moss	KB90_GTDB	MaAsLin2
Lichenicoccus	0.869518859700373	0.0373330219201307	Genus	Moss	KB90_GTDB	MaAsLin2
Puia	-0.480998240803277	0.0416083753892723	Genus	Moss	KB90_GTDB	MaAsLin2
Variovorax	-0.698675815284506	0.0865735011879955	Genus	Moss	KB90_GTDB	MaAsLin2
Nsf051	-0.266282026680456	0.130682674834146	Genus	Moss	KB90_GTDB	MaAsLin2
Pararobbsia	-0.304310525064053	0.130682674834146	Genus	Moss	KB90_GTDB	MaAsLin2
Novosphingobium	0.262255793661073	0.228489945121952	Genus	Moss	KB90_GTDB	MaAsLin2
Cahjwh01	-0.270259564249528	0.254180062836316	Genus	Moss	KB90_GTDB	MaAsLin2
Nostoc	-0.688262726180375	0.259661172696562	Genus	Moss	KB90_GTDB	MaAsLin2
Rhodanobacter	0.410914023927251	0.264800512394711	Genus	Moss	KB90_GTDB	MaAsLin2
Granulicella	-0.42005049941146	0.378439397790985	Genus	Moss	KB90_GTDB	MaAsLin2
Pseudomonas	-0.319262287505796	0.423220794326781	Genus	Moss	KB90_GTDB	MaAsLin2
Lmuy01	0.211678414510815	0.487210372586335	Genus	Moss	KB90_GTDB	MaAsLin2
Palsa 1515	-0.283091179172246	0.52426132036955	Genus	Moss	KB90_GTDB	MaAsLin2
Lichenihabitans	0.121053902309595	0.688496886974211	Genus	Moss	KB90_GTDB	MaAsLin2
Methylobacterium	-0.0162556969855666	0.958920273219445	Genus	Moss	KB90_GTDB	MaAsLin2
Jajych01	-2.24448899597301	1.02019590668655e-21	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Vayn01	-3.3411602469424	1.02019590668655e-21	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Phenylobacterium	-1.72252313527421	6.8416931090804095e-18	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Bradyrhizobium	-2.802225087669	1.09540966689369e-14	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Reyranella	-2.54443558291577	3.21733283063109e-14	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Rhizomicrobium	-2.36715952731829	3.21733283063109e-14	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Sphingomonas	2.07243147150819	5.61235370919832e-11	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Trebonia	-1.4404251166425	1.9532235787597001e-10	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Rhodanobacter	2.29716078291832	4.58541885451162e-10	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Edaphobacter	-2.17126523437035	1.9998375464318e-9	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Rhizobium	3.19342738446537	2.84298587637384e-8	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Lichenihabitans	1.73960343986662	3.64042190512283e-7	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
X70 18	-1.25462285352539	5.30377198913048e-7	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Schlegelella	-2.33784834803904	5.44447623784278e-7	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Mucilaginibacter	-1.23457273072283	7.14532421826967e-7	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Rhodopila	-1.01480511191474	7.42970843881537e-7	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Cahjxg01	-2.48943665071244	3.02039305155085e-6	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Caimxf01	-1.1255495957221	3.36179257005291e-6	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Mesorhizobium	-1.21140352444528	4.44825280585859e-6	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Jabdgh01	-0.767931678576226	7.70023735672045e-6	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Acidisarcina	-1.75444699548211	8.36762631275284e-6	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Acidisoma	-2.05303113874033	8.41965032639617e-6	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Stigonema	-1.84411595406119	1.44338024324314e-5	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Bog 532	-1.9809689376772	1.57469852609718e-5	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Lichenicoccus	1.3357328233301	1.79288896989205e-5	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Actinomycetospora	-0.907119894713886	1.943292087325e-5	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Methylobacterium	1.3002626959658	3.16962567677032e-5	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Actinoplanes	-0.70847260109706	5.10058746321718e-5	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Bog 1363	-0.874023937070764	6.23783195093721e-5	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Cahjwo01	-0.644338240801254	7.38019441569698e-5	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Rh al1	1.35075777590761	7.81089605066537e-5	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Palsa 744	-0.57273244221517	1.1854067894698e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Labilithrix	-0.641279756282811	1.1878572689166e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Uba5172	-1.32665228809823	1.6958468915702e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Amnibacterium	-1.11692016567727	1.9572352142963e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Pseudonocardia	-1.20955289818143	1.9572352142963e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Cahjwt01	-0.885873253472409	2.0322663872249e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Variovorax	-1.25591905544855	2.4489785616188e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Pseudolabrys	-0.451026772355098	2.4787269389638e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Mycobacterium	-1.10944641632478	2.9323228137462e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Iningainema	-0.466824520486538	3.3333722335022e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Baekduia	-0.677158300918481	3.4449818828886e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Tardiphaga	-0.630386203367145	6.7589274471053e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Paraburkholderia	-1.29477979773205	8.264305311196e-4	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Caiqpk01	-0.563853245034706	0.00139024757069734	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Cahjwh01	-0.947661015909319	0.00255052285547536	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Glacieibacterium	-0.611090515809288	0.00281391509398149	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Caballeronia	-0.706569117390936	0.00285169706704905	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Palsa 465	-0.912332002736225	0.00312039326969164	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Luteibacter	-0.695574107780921	0.00550904869825311	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Jajxyy01	-0.53851461475876	0.00593255232496314	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Catenulispora	-0.481223207619078	0.010280623979402	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Jacdae01	-0.833545084660818	0.012376805265982	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Jafeef01	-0.296576525645016	0.012376805265982	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Gemmata	-0.395650228330363	0.0124607834664349	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Granulicella	-0.567971983703911	0.0274274731854964	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Jatrophihabitans	-0.792294790355124	0.0289436412209417	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Palsa 504	-1.191210782706	0.0294885518164214	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Lichenicola	0.629516340143326	0.0301884993527976	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Rhizobacter	-0.474544252923039	0.0437630046878402	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Novosphingobium	0.465193647224057	0.0524582718091056	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
X69 11	-0.332478987317474	0.0631850487417486	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Streptacidiphilus	-0.352960914697915	0.118473925867263	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Puia	-0.377990163285241	0.144071748771879	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Bog 1198	-0.172968819533774	0.160159540856577	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Terriglobus	-0.451221243346768	0.160159540856577	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Lmuy01	-0.22770213107865	0.51659818719366	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Lmds01	-0.211718929546491	0.536892808141415	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Bryocella	0.0593104201882323	0.648530296042888	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Pseudomonas	0.270357481963956	0.648530296042888	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Cahjxf01	-0.162307336323727	0.649913036842977	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Caioyc01	-0.0987369896130179	0.650503420160198	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Jajzfe01	-0.0625088006688082	0.749848790499513	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Nostoc	-0.180579882665596	0.778969105006209	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Palsa 1515	-0.05729568629261	0.894996273967092	Genus	Moss	SM_gtdb-rs214-full	MaAsLin2
Jajych01	-2.47687992544998	3.62510737183958e-22	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Phenylobacterium	-2.74682240889049	2.8108501838624903e-17	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Rhizomicrobium	-2.92168152109267	7.01768041068795e-14	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Bradyrhizobium	-2.96446930508828	3.41023233511384e-13	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Reyranella	-2.45535248003493	4.12370530898583e-13	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Vayn01	-2.75578665684074	1.6468085123797e-11	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Lmds01	3.17823115871674	2.8771132628900798e-11	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Rh al1	2.3916556662055	5.087454985981749e-11	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Schlegelella_a	-2.39799400921417	2.95387621055067e-8	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Jabdgh01	-3.0407832168613	5.53340452600574e-8	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Caiqpk01	-1.82146642753974	1.12013967778276e-7	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Rhodanobacter	2.52648499230596	1.32932525543688e-7	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Rhizobium	3.29416705500913	7.26549704188823e-7	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Rhodopila	-0.986810269674311	1.5667845395587e-6	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Mesorhizobium	-1.56731502837988	1.84207484124151e-6	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Edaphobacter	-2.36684600191893	2.14455034725497e-6	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Lichenicoccus	1.24233612186708	2.86905932194436e-6	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Lichenihabitans	1.83084312709017	3.00937846475973e-6	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Actinoplanes	-1.12026070176343	3.43090587603132e-6	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Sphingomonas_n	1.49231076591373	6.16900504488255e-6	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Acidisarcina	-1.45658500053847	6.53440441545952e-6	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Mucilaginibacter	-2.02495235231889	6.53440441545952e-6	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Acidisoma	-2.03828784979358	9.46532526014858e-6	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Lmuy01	1.65393293008669	9.69720130196243e-6	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Sphingomonas	2.74165085128448	1.01917986005299e-5	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Caimxf01	-1.29321201496542	1.05676360831431e-5	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Actinomycetospora	-1.36324402171908	2.28912147640678e-5	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Pseudonocardia	-1.83430677840814	2.33115115365977e-5	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Methylobacterium	1.13514784414948	2.55728150599815e-5	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Bog 1363	-1.09648348139476	2.65699622011534e-5	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Cahjxf01	2.14548900385326	3.38028304296072e-5	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Lichenicola	1.89805513339809	3.38028304296072e-5	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Terriglobus	1.00730164084855	3.49274953999859e-5	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Amnibacterium	-1.02080002388853	5.99126740238403e-5	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Trebonia	-1.69963108326441	8.28788186073067e-5	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Bog 105	-1.37929385229937	1.0410819724986e-4	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Bog 532	-1.32925307386027	1.2623161152179e-4	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Baekduia	-0.595144618281691	1.4509946283538e-4	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Pseudolabrys	-0.585828084555708	1.4509946283538e-4	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Cahjxg01	1.38229022014741	1.7762775530665e-4	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Tardiphaga	-0.722649079286869	2.4570246758431e-4	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Labilithrix	-0.531604661645864	3.8000866997398e-4	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Cahjwt01	-0.802793166614589	6.8604103645011e-4	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Variovorax	-1.08747010908484	9.5834581012037e-4	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Jafazd01	-1.48231188093171	0.0015844268308214	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Caballeronia	-0.843862289920251	0.00160043523699785	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Mycobacterium	-1.07526447651337	0.00160043523699785	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Paraburkholderia	-1.75879385561268	0.00160043523699785	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Rudaea	-2.0788062378045	0.00164129745343418	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Uba5172	-0.620366975633994	0.00224085942834392	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Iningainema	-1.60048257142716	0.00325546698270949	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Jajxyy01	-0.381712328731176	0.00343558371150867	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Parafilimonas	-0.740891054428264	0.00428111166310072	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Luteibacter	-0.723839864779334	0.00480638503179229	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Granulicella_a	-1.21571443356008	0.00515357996950543	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Tumulicola	-0.99706291693213	0.00743963017559332	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Mucilaginibacter_a	1.32295236271122	0.00811543694267843	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Glacieibacterium	-0.571225526535206	0.0088313851904382	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Puia	-1.69629987439073	0.0088313851904382	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Jacdae01	-1.03341753686354	0.00979687401540625	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Gemmata	-0.462975279682882	0.0118846632885086	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Eb88	1.5282069552035	0.0150162385875259	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Granulicella_c	0.721219051205297	0.0168397732394623	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Palsa 465	1.12615358191362	0.0170493498874945	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Catenulispora	-0.412982635654892	0.0170587558300786	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Palsa 350	-1.00252566650783	0.0264565008965152	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Cajcic01	-0.78572078460281	0.0303910891858388	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Stigonema	-1.56480309583829	0.0361794823868632	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Cahjwh01	-0.809976986231734	0.0604607812949532	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Cahjwo01	-0.701938144302184	0.0698927708065873	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Palsa 504	-0.959026616350826	0.0740329622938459	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Streptacidiphilus	-0.294857688287132	0.105668448537582	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Granulicella_d	-0.492243579202673	0.147658704126828	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Granulicella_b	0.471551722408515	0.189446600889655	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Dictyobacter	-0.456665178179969	0.212590116687211	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Kbs 83	0.340253077535044	0.222578535655751	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Jatrophihabitans	0.589304268556344	0.22835894098739	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Fachb 831	-0.582637919933988	0.232777064099152	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Palsa 1515	-0.632836006094778	0.239728893854521	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Sulfotelmatobacter	-0.348448477814368	0.302484115748257	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Velthaea	0.244393700476362	0.554850184277138	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Novosphingobium	0.389699467497875	0.606245128762138	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Nyctobacter	0.330347136731559	0.623297140314047	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Duganella	-0.109493001867609	0.634006294329222	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Pseudomonas_e	0.221111543005806	0.674278916741588	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Dtnp01	-0.174876630742882	0.700308429393444	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Nostoc	-0.23665836180985	0.778064258809821	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Nakamurella	0.0759026669515106	0.803483013098268	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Bog 1198	-0.0419776719692614	0.868941214303335	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
Acidocella	0.0590239899599499	0.929171165866533	Genus	Moss	SM_gtdb-rs214-rep_MAGs	MaAsLin2
