Taxon	coef	adj.p	taxRank	database	dataset	DAA_tool
Bianquea	0.5149775366896645	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Bilophila	-1.0382917881800988	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Bittarella	-0.28913396502709976	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Bradyrhizobium	0.5642236194689273	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Brotolimicola	-0.5274043366975881	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Butyricimonas	-0.9064318657756234	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Campylobacter	NA	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Catenibacillus	0.5812171843877889	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Catenibacterium	-1.3606666332472817	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Christensenella	-0.1513879565105493	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Christensenellaceae unclassified	0.06350078772732733	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Cibionibacter	0.08516258839596215	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Clostridia unclassified	-0.5139700146478	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Clostridiaceae unclassified	0.39784181629797716	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Clostridium	-0.31379061892103005	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Colidextribacter	-2.9831299412659926	0.18141003518025547	Genus	MPA_db2023	NAFLD	ANCOMBC2
Collinsella	0.571605516279341	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Coprobacillus	-0.4426339966351505	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Coprococcus	0.8383409400843119	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Cuneatibacter	0.42702644645408877	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Dialister	0.19692109318184667	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Eggerthella	-0.8287274414997874	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Erysipelatoclostridium	0.5243902662168901	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Erysipelotrichaceae unclassified	-0.29911616683430453	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Escherichia	-0.09374662842898224	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Eubacteriaceae unclassified	-0.6084648237944031	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Eubacteriales Family XIII Incertae Sedis unclassified	2.021269382375343	0.8400714733387268	Genus	MPA_db2023	NAFLD	ANCOMBC2
Eubacterium	0.8540114338623455	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Evtepia	0.08435736057688872	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Ezakiella	-1.3563573678813796	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Faecalibacillus	1.6470090016739907	0.36870594979473725	Genus	MPA_db2023	NAFLD	ANCOMBC2
Faecalibacterium	-0.14526740040213953	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Faecalicatena	0.9943880313091191	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Faecalimonas	0.23138316999851413	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Faecalitalea	-0.2807601233985245	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Frisingicoccus	-1.9223284194352241	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Fumia	-0.08237632126086969	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB12785	2.4224637797069657	0.08902840311255958	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB13404	-1.453919500022823	0.6963686096823947	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB13489	-1.2776755745441808	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB2652	1.0671136286549212	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB2653	0.3935005589379871	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB2848	-1.2405859815970461	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB2980	-0.7855635271757385	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB2982	-0.010554388262419678	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB2987	0.017533970143433757	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB2998	-1.1382270741958245	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3000	2.479417212163533	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3005	-0.434422226880048	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3033	0.6808450873856894	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3034	-0.9121307974141385	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3052	-1.3385795411886352	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3109	-0.24209588614602548	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB31234	0.6594647813093888	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3256	2.4363038594432567	0.9137606858652103	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3277	-1.920047625767218	0.32903890243294975	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3278	-3.771147794935239	0.6945454028767323	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3280	-1.5777142119357674	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB32900	0.674539002595082	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3304	0.12728024834492724	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3321	-0.17742918362878765	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB33469	-0.805723872084445	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB33512	-1.5877639700916486	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3352	NA	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB33586	-0.3500423855075809	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3363	4.209529598846251	0.1237481725015969	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3433	0.16964590974152344	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3444	0.8210043679755308	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB34797	1.3379185475805644	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3480	-1.2828141962584294	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3511	1.900246313722983	0.925235296326945	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3534	1.2696744542659018	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3537	-3.162547183765466	0.25010086557041356	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3550	2.986788439890626	0.0807117824130484	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3593	-1.1000231567844356	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3612	-1.876690134333023	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3619	-0.40813366964872777	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3653	0.2555957482438485	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3730	-0.8172289179459927	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3740	-1.093547620722683	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3819	-0.07814500410064185	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB38266	0.4306213910172408	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB3828	-0.4293842964873336	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB38744	-2.8358391763534323	0.30350022811051103	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB42389	-2.649391292425571	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB4277	-0.8133841296340797	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB4456	1.005228359449272	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB45432	-0.25246806343708067	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB45491	-1.6014773710357266	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB4552	-1.0506803838935488	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB45613	0.6819913838080378	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB4564	-0.8308919047774017	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB4567	0.34415518831761077	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB4683	-0.3898762749586213	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB51441	0.4136114961360175	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB51647	3.296138986506766	0.48873399849092036	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB51959	0.046289935025084904	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB52130	-0.0037026545170319785	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB58158	0.6412245772616678	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB58233	-0.32610348463774425	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB74511	0.2667839656129977	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9176	1.568472821293378	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9186	1.5845369770159332	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9189	-0.9745250375819775	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9211	1.1906077388048055	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9290	-0.04673446154539256	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9293	0.8353699167944386	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9296	-3.3976739591525935	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9301	0.7744860245725224	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9302	-0.27235928357058076	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9342	-2.7829122173313112	0.1527820280291542	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9345	-0.18158392203122875	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9347	-1.5086785335845636	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9365	-0.9771943930510691	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9453	-2.319071493768519	0.12545883115012055	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9474	0.7271676445492206	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9502	0.1553068671528875	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9509	-0.2604218977845713	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9512	2.1385122097538303	0.3272238113397802	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9522	1.0836233452708637	0.5377859471178525	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9524	-1.6368560136864914	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9531	-0.08882230283094218	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9534	-0.3600927625246371	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9559	0.7955200748787412	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9563	-0.1763540520340874	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9602	-1.160435901548279	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9614	-1.6193779741473975	0.18345996227130948	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9635	-1.6832837161500067	0.5766032129008517	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9640	-0.6426497673534951	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9667	-0.8219808889492433	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9697	1.50670572021673	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9707	-0.45582108276063926	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9708	-0.1961224830771342	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9712	-2.4292677956993454	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9715	-0.9820549540058902	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9730	-0.7799575142473397	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9739	3.086725604545038	0.34066559541132774	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9747	-2.3517707705143356	0.2089249116305358	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9758	0.45904209749218516	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9759	0.3314399830092876	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9760	0.5136773717783446	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9766	0.24993523757835476	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9767	-0.3384527990885098	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9770	0.0377207613380989	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9781	0.15330950282355585	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9787	0.35725153056773545	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
GGB9790	0.12014856208078356	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Gemella	2.6943208567087558	0.055527721520563796	Genus	MPA_db2023	NAFLD	ANCOMBC2
Gemmiger	0.29513100271354703	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Gordonibacter	0.27070126114972004	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Guopingia	-1.3310939466390035	0.11909396997055573	Genus	MPA_db2023	NAFLD	ANCOMBC2
Haemophilus	0.4564909353165775	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Holdemania	0.05990424421382285	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Hydrogenoanaerobacterium	0.2472044502228402	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Intestinibacter	1.2220007510884572	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Intestinimonas	-1.7982260481707113	0.1976265080609945	Genus	MPA_db2023	NAFLD	ANCOMBC2
Kineothrix	-1.31824182107042	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Lachnospira	0.18731677425191798	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Lachnotalea	-0.6025751431130316	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Lacrimispora	-0.020844064403407546	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Lactococcus	-0.005305903264161253	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Lentihominibacter	0.06549577008072763	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Ligaoa	0.8555286182757562	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Ligilactobacillus	1.0392700620331985	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Longicatena	0.48371586000345	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Massiliimalia	-0.7151423662486395	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Massilimicrobiota	0.5873078732604727	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Massilioclostridium	-0.5106805676247653	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Massilistercora	-1.7632737792369482	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Megamonas	0.6261146366171807	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Megasphaera	1.9264915496034585	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Merdimonas	0.7990253594195593	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Mogibacterium	-0.4457778169061495	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Monoglobus	-1.51376992939331	0.2806659952735521	Genus	MPA_db2023	NAFLD	ANCOMBC2
Neglectibacter	-0.5670177877498551	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Neobittarella	1.1618870544490196	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Oliverpabstia	1.147117776999503	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Oscillibacter	-2.031618347988389	0.8984665677855571	Genus	MPA_db2023	NAFLD	ANCOMBC2
Oscillospiraceae unclassified	0.6305202520049532	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Paraprevotella	-0.9319365728087294	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Parasutterella	-0.19424058131417618	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Paratractidigestivibacter	-0.5674471349381358	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Peptoniphilus	-0.21677885428867166	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Phascolarctobacterium	-1.573963764463399	0.12764418757738494	Genus	MPA_db2023	NAFLD	ANCOMBC2
Phocea	0.5909184317986759	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Pseudoflavonifractor	-1.078823683942218	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Pseudoruminococcus	0.4530716496136779	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Roseburia	0.8195063590197845	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Rothia	1.390780451387622	0.7469642625249548	Genus	MPA_db2023	NAFLD	ANCOMBC2
Ruminococcus	0.953583692465262	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Ruthenibacterium	-1.403649506554696	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Segatella	0.10910460047027025	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Sellimonas	-1.075379795868493	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Senegalimassilia	-0.1711615611453561	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Simiaoa	0.2008017296263352	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Slackia	0.6714734708753318	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Solobacterium	0.07550041089396632	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Sphingomonas	0.6601745104323206	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Staphylococcus	0.8016297504052825	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Turicibacter	1.3555899081090252	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Veillonella	-0.16976014632212247	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Vescimonas	-0.676875185272589	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Wansuia	-0.36067852040146686	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Wujia	1.9236402673151607	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Yeguia	0.8487143514680078	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Youxingia	0.47884860605217894	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Zhenpiania	0.7487652994874467	1	Genus	MPA_db2023	NAFLD	ANCOMBC2
Acetatifactor	-0.8286972333952467	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Adlercreutzia	0.09785383247596914	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Agathobacter	1.1978234321418473	0.05560943967240777	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Agathobaculum	-0.17018127698429086	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Akkermansia	-0.18976374496619178	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Alistipes	-0.9861441150087986	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Amedibacillus	0.44452424443797645	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Anaerofustis	-0.21173374504839565	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Anaeromassilibacillus	-0.254276321276449	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Anaerostipes	1.1648185538946991	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Avimonas	-0.0828066456482362	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Barnesiella	-1.7402140187026047	0.22757100732537602	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Bilophila	-0.5293057956441869	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Bradyrhizobium	0.05201737852660066	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Butyricicoccus	-0.041537074760070125	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Butyricimonas	-0.23243345221627604	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Campylobacter	NA	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Casaltella	0.31668620620227367	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Catenibacillus	0.0521301082528172	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Catenibacterium	-1.3050746864631382	0.6162411071281191	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Christensenella	0.31320890105508814	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Clostridium	0.0711843811603318	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Colidextribacter	NA	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Collinsella	1.4031263373472107	0.15372337905518185	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Coprobacillus	0.4822045603648994	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Coprobacter	0.07014992735204616	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Dialister	1.0280117864053167	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Diplocloster	-0.8520503438596438	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Eggerthella	0.3547653945641475	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Eisenbergiella	0.05093284601846885	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Emergencia	0.18576631671734303	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Enterocloster	-0.5364499948607885	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Erysipelatoclostridium	0.42364877009870494	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Escherichia	0.0554665096395006	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Eubacterium	0.2737647445992589	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Evtepia	0.4123865480047867	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Faecalibacterium	0.014207441129673117	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Faecalicatena	1.3883584391886892	0.5665824064800101	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Faecalitalea	-0.36910409231170815	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Geddesella	0.7072275854903877	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Gemmiger	0.43931951656119966	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Gordonibacter	0.8011372796488162	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Haemophilus	-0.7079951720312814	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Holdemanella	0.9589702826782959	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Holdemania	0.30447507210859254	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Hydrogeniiclostidium	0.27348446122975184	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Hydrogenoanaerobacterium	-0.13270080798194775	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Intestinibacillus	0.4002775147460155	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Intestinimonas	-1.2881542389002028	0.07604909405476715	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Lachnobacterium	0.18713475300782872	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Lachnoclostridium	0.5065204761102812	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Lachnospira	0.2579801022600196	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Lacrimispora	1.4135851440674774	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Lactococcus	0.16326801875097255	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Lawsonibacter	0.4552506054422712	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Ligilactobacillus	0.6844622502148235	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Longicatena	1.1407069800747056	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Massiliimalia	0.22250288165320126	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Massilistercora	-1.5832050668050508	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Megamonas	0.6278901571677868	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Megasphaera	-3.4810877421184268	0.47291198009042873	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Mogibacterium	-0.04194604282134469	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Monoglobus	-3.3974785751545227	0.1165499560876206	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Neglectibacter	-0.21997116962953533	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Neobittarella	-0.4071478001084129	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Oliverpabstia	1.4171778218159918	0.0748888486232432	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Olsenella	0.45257310381357263	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Oxalobacter	0.12576821494205406	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Paraprevotella	-0.7631184069180701	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Pararuminococcus	-0.36161690092167253	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Parasutterella	1.391369489511963	0.45449543375517065	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Peptoniphilus	0.7353285674541661	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Phascolarctobacterium	-1.6055653841980355	0.0748888486232432	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Phocea	0.5782121566579369	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Porphyromonas	-0.24038582959542798	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Pseudoflavonifractor	0.05342907464505734	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Pseudomonas	1.7656225943707984	0.921304909390687	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Pullichristensenella	0.2040329427518653	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Pusillimonas (ex Kitahara et al. 2021)	-0.7321856568349164	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Raoultibacter	-0.15322492162127876	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Roseburia	0.9258294398786292	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Ruminiclostridium	1.5434973895183475	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Ruthenibacterium	-0.9545386783985327	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Sellimonas	-1.3569427049818086	0.2227544313670158	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
Senegalimassilia	-0.2964654697308708	1	Genus	SM_genbank-2022.03	NAFLD	ANCOMBC2
