./Saliva/preproc/GQ17b/GQ17b_paired_1.fastq  FASTQ   DNA   16,892,924  2,328,567,196       40    137.8      151
./Saliva/preproc/GQ10/GQ10_paired_1.fastq    FASTQ   DNA   24,717,488  3,421,542,861       40    138.4      151
./Saliva/preproc/GQ22/GQ22_paired_1.fastq    FASTQ   DNA   13,390,452  1,849,275,493       40    138.1      151
./Saliva/preproc/GQ5/GQ5_paired_1.fastq      FASTQ   DNA   15,795,514  2,178,165,260       40    137.9      151
./Saliva/preproc/GQ25/GQ25_paired_1.fastq    FASTQ   DNA    2,460,747    340,334,142       40    138.3      151
./Saliva/preproc/GQ2/GQ2_paired_1.fastq      FASTQ   DNA   14,572,865  2,020,737,139       40    138.7      151
./Saliva/preproc/GQ8/GQ8_paired_1.fastq      FASTQ   DNA   18,137,175  2,510,397,126       40    138.4      151
./Saliva/preproc/GQ19/GQ19_paired_1.fastq    FASTQ   DNA    3,506,913    484,154,918       40    138.1      151
./Saliva/preproc/GQ13/GQ13_paired_1.fastq    FASTQ   DNA    9,840,526  1,359,033,860       40    138.1      151
./Saliva/preproc/GQ6/GQ6_paired_1.fastq      FASTQ   DNA   13,573,727  1,872,031,915       40    137.9      151
./Saliva/preproc/GQ21/GQ21_paired_1.fastq    FASTQ   DNA   14,801,148  2,048,731,724       40    138.4      151
./Saliva/preproc/GQ1/GQ1_paired_1.fastq      FASTQ   DNA    4,335,799    603,087,880       40    139.1      151
./Saliva/preproc/GQ26/GQ26_paired_1.fastq    FASTQ   DNA    2,694,765    382,529,771       60      142      151
./Saliva/preproc/GQ14/GQ14_paired_1.fastq    FASTQ   DNA   16,228,920  2,236,409,118       40    137.8      151
./Feces/preproc/GQ38/GQ38_paired_1.fastq          FASTQ   DNA   33,418,611  4,931,018,684      100    147.6      151
./Feces/preproc/GQ32/GQ32_paired_1.fastq          FASTQ   DNA   39,778,774  5,598,737,674       50    140.7      151
./Feces/preproc/GQ45/GQ45_paired_1.fastq          FASTQ   DNA   43,283,657  6,095,519,149       50    140.8      151
./Feces/preproc/GQ56/GQ56_paired_1.fastq          FASTQ   DNA   43,052,398  6,034,510,358       50    140.2      151
./Feces/preproc/GQ48/GQ48_paired_1.fastq          FASTQ   DNA   43,229,951  6,051,756,438       50      140      151
./Feces/preproc/GQ42/GQ42_paired_1.fastq          FASTQ   DNA   42,388,040  5,965,582,027       50    140.7      151
./Feces/preproc/GQ35/GQ35_paired_1.fastq          FASTQ   DNA   51,262,502  7,225,255,131       50    140.9      151
./Feces/preproc/GQ46/GQ46_paired_1.fastq          FASTQ   DNA   33,213,019  4,656,489,401       50    140.2      151
./Feces/preproc/GQ28/GQ28_paired_1.fastq          FASTQ   DNA    1,810,231    267,466,313      100    147.8      151
./Feces/preproc/GQ55/GQ55_paired_1.fastq          FASTQ   DNA   35,316,690  4,968,324,713       50    140.7      151
./Feces/preproc/GQ52/GQ52_paired_1.fastq          FASTQ   DNA   42,896,290  6,044,534,164       50    140.9      151
./Feces/preproc/GQ36/GQ36_paired_1.fastq          FASTQ   DNA   40,517,868  5,718,428,783       50    141.1      151
./Feces/preproc/GQ41/GQ41_paired_1.fastq          FASTQ   DNA   31,901,906  4,712,875,614      100    147.7      151
./Feces/preproc/GQ34/GQ34_paired_1.fastq          FASTQ   DNA   40,464,395  5,987,182,990      100      148      151
./Feces/preproc/GQ43/GQ43_paired_1.fastq          FASTQ   DNA   43,556,837  6,138,129,974       50    140.9      151
./Feces/preproc/GQ49/GQ49_paired_1.fastq          FASTQ   DNA   34,218,616  5,058,180,979      100    147.8      151
./Feces/preproc/GQ27/GQ27_paired_1.fastq          FASTQ   DNA    2,744,787    384,456,590       50    140.1      151
./Feces/preproc/GQ50/GQ50_paired_1.fastq          FASTQ   DNA   39,055,292  5,462,279,844       50    139.9      151
./Feces/preproc/GQ44/GQ44_paired_1.fastq          FASTQ   DNA   41,956,851  5,842,530,579       50    139.3      151
./Feces/preproc/GQ33/GQ33_paired_1.fastq          FASTQ   DNA   32,269,432  4,539,994,985       50    140.7      151
./Feces/preproc/GQ39/GQ39_paired_1.fastq          FASTQ   DNA   36,195,171  5,346,245,782      100    147.7      151
./Feces/preproc/GQ40/GQ40_paired_1.fastq          FASTQ   DNA   31,376,911  4,634,306,571      100    147.7      151
./Feces/preproc/GQ37/GQ37_paired_1.fastq          FASTQ   DNA   52,676,976  7,405,605,087       50    140.6      151
./Feces/preproc/GQ53/GQ53_paired_1.fastq          FASTQ   DNA   38,729,826  5,416,285,955       50    139.8      151
./Feces/preproc/GQ54/GQ54_paired_1.fastq          FASTQ   DNA   40,533,414  5,706,166,767       50    140.8      151
./Feces/preproc/GQ29/GQ29_paired_1.fastq          FASTQ   DNA   26,426,680  3,683,900,798       50    139.4      151
./Feces/preproc/GQ47/GQ47_paired_1.fastq          FASTQ   DNA   40,966,891  5,735,746,042       50      140      151
./AD_Skin/preproc/SRR20002467/SRR20002467_paired_1.fastq  FASTQ   DNA    2,158,900    316,792,126       50    146.7      151
./AD_Skin/preproc/SRR20002410/SRR20002410_paired_1.fastq  FASTQ   DNA    1,551,352    227,237,474       50    146.5      151
./AD_Skin/preproc/SRR20002483/SRR20002483_paired_1.fastq  FASTQ   DNA    2,978,320    410,608,485       50    137.9      151
./AD_Skin/preproc/SRR20002354/SRR20002354_paired_1.fastq  FASTQ   DNA       15,589      2,179,962       50    139.8      151
./AD_Skin/preproc/SRR20002422/SRR20002422_paired_1.fastq  FASTQ   DNA    9,478,113  1,365,348,983       50    144.1      151
./AD_Skin/preproc/SRR20002455/SRR20002455_paired_1.fastq  FASTQ   DNA    3,205,367    466,999,709       50    145.7      151
./AD_Skin/preproc/SRR20002428/SRR20002428_paired_1.fastq  FASTQ   DNA      572,173     79,775,196       50    139.4      151
./AD_Skin/preproc/SRR20002382/SRR20002382_paired_1.fastq  FASTQ   DNA    7,176,992    979,619,734       50    136.5      151
./AD_Skin/preproc/SRR20002366/SRR20002366_paired_1.fastq  FASTQ   DNA      123,797     17,219,073       50    139.1      151
./AD_Skin/preproc/SRR20002388/SRR20002388_paired_1.fastq  FASTQ   DNA    3,868,919    544,429,264       50    140.7      151
./AD_Skin/preproc/SRR20002409/SRR20002409_paired_1.fastq  FASTQ   DNA      140,577     18,129,936       50      129      151
./AD_Skin/preproc/SRR20002474/SRR20002474_paired_1.fastq  FASTQ   DNA    3,534,243    515,487,570       50    145.9      151
./AD_Skin/preproc/SRR20002403/SRR20002403_paired_1.fastq  FASTQ   DNA       99,222     14,140,326       50    142.5      151
./AD_Skin/preproc/SRR20002347/SRR20002347_paired_1.fastq  FASTQ   DNA    1,645,507    238,062,145       50    144.7      151
./AD_Skin/preproc/SRR20002431/SRR20002431_paired_1.fastq  FASTQ   DNA    6,554,116    915,081,731       50    139.6      151
./AD_Skin/preproc/SRR20002446/SRR20002446_paired_1.fastq  FASTQ   DNA    2,879,698    425,796,811       50    147.9      151
./AD_Skin/preproc/SRR20002375/SRR20002375_paired_1.fastq  FASTQ   DNA    1,305,875    186,661,528       50    142.9      151
./AD_Skin/preproc/SRR20002391/SRR20002391_paired_1.fastq  FASTQ   DNA   10,507,366  1,521,983,060       50    144.8      151
./AD_Skin/preproc/SRR20002372/SRR20002372_paired_1.fastq  FASTQ   DNA       27,284      3,933,780       50    144.2      151
./AD_Skin/preproc/SRR20002378/SRR20002378_paired_1.fastq  FASTQ   DNA      867,270    119,335,845       50    137.6      151
./AD_Skin/preproc/SRR20002396/SRR20002396_paired_1.fastq  FASTQ   DNA    3,650,902    529,771,260       50    145.1      151
./AD_Skin/preproc/SRR20002441/SRR20002441_paired_1.fastq  FASTQ   DNA   10,997,859  1,624,929,291       50    147.7      151
./AD_Skin/preproc/SRR20002436/SRR20002436_paired_1.fastq  FASTQ   DNA        8,236      1,115,857       50    135.5      151
./AD_Skin/preproc/SRR20002340/SRR20002340_paired_1.fastq  FASTQ   DNA      636,663     93,215,818       50    146.4      151
./AD_Skin/preproc/SRR20002479/SRR20002479_paired_1.fastq  FASTQ   DNA      332,065     47,971,536       50    144.5      151
./AD_Skin/preproc/SRR20002404/SRR20002404_paired_1.fastq  FASTQ   DNA       32,038      4,569,515       50    142.6      151
./AD_Skin/preproc/SRR20002473/SRR20002473_paired_1.fastq  FASTQ   DNA    8,946,054  1,297,200,258       50      145      151
./AD_Skin/preproc/SRR20002385/SRR20002385_paired_1.fastq  FASTQ   DNA      265,982     35,692,251       50    134.2      151
./AD_Skin/preproc/SRR20002361/SRR20002361_paired_1.fastq  FASTQ   DNA   14,050,404  2,029,421,415       50    144.4      151
./AD_Skin/preproc/SRR20002452/SRR20002452_paired_1.fastq  FASTQ   DNA    1,603,277    225,812,599       50    140.8      151
./AD_Skin/preproc/SRR20002425/SRR20002425_paired_1.fastq  FASTQ   DNA   15,746,464  2,195,061,566       50    139.4      151
./AD_Skin/preproc/SRR20002458/SRR20002458_paired_1.fastq  FASTQ   DNA       11,994      1,664,636       50    138.8      151
./AD_Skin/preproc/SRR20002359/SRR20002359_paired_1.fastq  FASTQ   DNA    4,570,878    674,330,963       50    147.5      151
./AD_Skin/preproc/SRR20002353/SRR20002353_paired_1.fastq  FASTQ   DNA    1,895,776    279,673,774       50    147.5      151
./AD_Skin/preproc/SRR20002417/SRR20002417_paired_1.fastq  FASTQ   DNA      176,899     26,115,224       50    147.6      151
./AD_Skin/preproc/SRR20002460/SRR20002460_paired_1.fastq  FASTQ   DNA       24,807      3,419,202       50    137.8      151
./AD_Skin/preproc/SRR20002484/SRR20002484_paired_1.fastq  FASTQ   DNA      539,972     74,420,302       50    137.8      151
./AD_Skin/preproc/SRR20002357/SRR20002357_paired_1.fastq  FASTQ   DNA    1,590,255    231,287,341       50    145.4      151
./AD_Skin/preproc/SRR20002419/SRR20002419_paired_1.fastq  FASTQ   DNA    2,640,509    387,429,399       50    146.7      151
./AD_Skin/preproc/SRR20002480/SRR20002480_paired_1.fastq  FASTQ   DNA       42,045      5,856,070       50    139.3      151
./AD_Skin/preproc/SRR20002413/SRR20002413_paired_1.fastq  FASTQ   DNA       25,831      3,707,957       50    143.5      151
./AD_Skin/preproc/SRR20002464/SRR20002464_paired_1.fastq  FASTQ   DNA    1,584,766    222,434,908       50    140.4      151
./AD_Skin/preproc/SRR20002365/SRR20002365_paired_1.fastq  FASTQ   DNA    3,234,685    466,853,002       50    144.3      151
./AD_Skin/preproc/SRR20002381/SRR20002381_paired_1.fastq  FASTQ   DNA       33,421      4,496,636       50    134.5      151
./AD_Skin/preproc/SRR20002456/SRR20002456_paired_1.fastq  FASTQ   DNA    1,346,554    197,628,203       50    146.8      151
./AD_Skin/preproc/SRR20002421/SRR20002421_paired_1.fastq  FASTQ   DNA      948,062    137,703,540       50    145.2      151
./AD_Skin/preproc/SRR20002344/SRR20002344_paired_1.fastq  FASTQ   DNA    3,251,873    442,167,710       50      136      151
./AD_Skin/preproc/SRR20002400/SRR20002400_paired_1.fastq  FASTQ   DNA       42,357      6,024,402       50    142.2      151
./AD_Skin/preproc/SRR20002477/SRR20002477_paired_1.fastq  FASTQ   DNA   2,915,771    418,533,818       50    143.5      151
./AD_Skin/preproc/SRR20002392/SRR20002392_paired_1.fastq  FASTQ   DNA      51,709      7,319,159       50    141.5      151
./AD_Skin/preproc/SRR20002398/SRR20002398_paired_1.fastq  FASTQ   DNA       9,337      1,257,965       50    134.7      151
./AD_Skin/preproc/SRR20002376/SRR20002376_paired_1.fastq  FASTQ   DNA      93,088     13,367,597       50    143.6      151
./AD_Skin/preproc/SRR20002445/SRR20002445_paired_1.fastq  FASTQ   DNA   1,907,580    277,574,815       50    145.5      151
./AD_Skin/preproc/SRR20002432/SRR20002432_paired_1.fastq  FASTQ   DNA      47,622      6,777,191       50    142.3      151
./AD_Skin/preproc/SRR20002438/SRR20002438_paired_1.fastq  FASTQ   DNA     100,573     14,637,275       50    145.5      151
./AD_Skin/preproc/SRR20002435/SRR20002435_paired_1.fastq  FASTQ   DNA   3,320,438    487,192,333       50    146.7      151
./AD_Skin/preproc/SRR20002442/SRR20002442_paired_1.fastq  FASTQ   DNA   2,548,661    374,269,011       50    146.8      151
./AD_Skin/preproc/SRR20002448/SRR20002448_paired_1.fastq  FASTQ   DNA   3,559,937    524,353,281       50    147.3      151
./AD_Skin/preproc/SRR20002395/SRR20002395_paired_1.fastq  FASTQ   DNA   1,212,170    170,899,936       50      141      151
./AD_Skin/preproc/SRR20002371/SRR20002371_paired_1.fastq  FASTQ   DNA     634,794     89,358,856       50    140.8      151
./AD_Skin/preproc/SRR20002470/SRR20002470_paired_1.fastq  FASTQ   DNA      14,208      2,004,084       50    141.1      151
./AD_Skin/preproc/SRR20002407/SRR20002407_paired_1.fastq  FASTQ   DNA      10,869      1,533,933       50    141.1      151
./AD_Skin/preproc/SRR20002349/SRR20002349_paired_1.fastq  FASTQ   DNA       9,367      1,273,118       50    135.9      151
./AD_Skin/preproc/SRR20002343/SRR20002343_paired_1.fastq  FASTQ   DNA   8,030,252  1,106,430,808       50    137.8      151
./AD_Skin/preproc/SRR20002426/SRR20002426_paired_1.fastq  FASTQ   DNA     486,547     71,476,907       50    146.9      151
./AD_Skin/preproc/SRR20002451/SRR20002451_paired_1.fastq  FASTQ   DNA      20,258      2,824,997       50    139.5      151
./AD_Skin/preproc/SRR20002362/SRR20002362_paired_1.fastq  FASTQ   DNA     377,722     51,871,820       50    137.3      151
./AD_Skin/preproc/SRR20002386/SRR20002386_paired_1.fastq  FASTQ   DNA     133,357     19,441,604       50    145.8      151
./AD_Skin/preproc/SRR20002368/SRR20002368_paired_1.fastq  FASTQ   DNA   9,979,056  1,458,468,765       50    146.2      151
./AD_Skin/preproc/SRR20002487/SRR20002487_paired_1.fastq  FASTQ   DNA   9,747,862  1,390,197,999       50    142.6      151
./AD_Skin/preproc/SRR20002469/SRR20002469_paired_1.fastq  FASTQ   DNA     127,077     18,573,443       50    146.2      151
./AD_Skin/preproc/SRR20002463/SRR20002463_paired_1.fastq  FASTQ   DNA      28,724      4,134,751       50    143.9      151
./AD_Skin/preproc/SRR20002414/SRR20002414_paired_1.fastq  FASTQ   DNA   2,977,130    432,747,210       50    145.4      151
./AD_Skin/preproc/SRR20002350/SRR20002350_paired_1.fastq  FASTQ   DNA      55,249      7,833,794       50    141.8      151
./AD_Skin/preproc/SRR20002360/SRR20002360_paired_1.fastq  FASTQ   DNA   3,906,852    555,574,610       50    142.2      151
./AD_Skin/preproc/SRR20002384/SRR20002384_paired_1.fastq  FASTQ   DNA   2,176,941    316,095,814       50    145.2      151
./AD_Skin/preproc/SRR20002459/SRR20002459_paired_1.fastq  FASTQ   DNA   2,287,077    333,690,849       50    145.9      151
./AD_Skin/preproc/SRR20002424/SRR20002424_paired_1.fastq  FASTQ   DNA       9,835      1,369,310       50    139.2      151
./AD_Skin/preproc/SRR20002453/SRR20002453_paired_1.fastq  FASTQ   DNA      22,119      3,130,253       50    141.5      151
./AD_Skin/preproc/SRR20002352/SRR20002352_paired_1.fastq  FASTQ   DNA   7,118,362  1,039,184,797       50      146      151
./AD_Skin/preproc/SRR20002358/SRR20002358_paired_1.fastq  FASTQ   DNA   4,242,839    600,339,399       50    141.5      151
./AD_Skin/preproc/SRR20002485/SRR20002485_paired_1.fastq  FASTQ   DNA     321,595     47,610,476       50      148      151
./AD_Skin/preproc/SRR20002461/SRR20002461_paired_1.fastq  FASTQ   DNA      24,908      3,557,227       50    142.8      151
./AD_Skin/preproc/SRR20002416/SRR20002416_paired_1.fastq  FASTQ   DNA     334,305     47,986,446       50    143.5      151
./AD_Skin/preproc/SRR20002379/SRR20002379_paired_1.fastq  FASTQ   DNA   3,612,853    535,227,814       50    148.1      151
./AD_Skin/preproc/SRR20002397/SRR20002397_paired_1.fastq  FASTQ   DNA   2,416,815    358,651,673       50    148.4      151
./AD_Skin/preproc/SRR20002373/SRR20002373_paired_1.fastq  FASTQ   DNA   3,642,131    489,685,037       50    134.5      151
./AD_Skin/preproc/SRR20002437/SRR20002437_paired_1.fastq  FASTQ   DNA     159,735     22,926,168       50    143.5      151
./AD_Skin/preproc/SRR20002440/SRR20002440_paired_1.fastq  FASTQ   DNA   3,734,453    482,755,089       50    129.3      151
./AD_Skin/preproc/SRR20002341/SRR20002341_paired_1.fastq  FASTQ   DNA   1,918,328    274,614,659       50    143.2      151
./AD_Skin/preproc/SRR20002472/SRR20002472_paired_1.fastq  FASTQ   DNA   2,551,883    371,838,853       50    145.7      151
./AD_Skin/preproc/SRR20002405/SRR20002405_paired_1.fastq  FASTQ   DNA     104,749     15,187,024       50      145      151
./AD_Skin/preproc/SRR20002478/SRR20002478_paired_1.fastq  FASTQ   DNA   1,295,402    183,562,473       50    141.7      151
./AD_Skin/preproc/SRR20002402/SRR20002402_paired_1.fastq  FASTQ   DNA     371,372     53,635,784       50    144.4      151
./AD_Skin/preproc/SRR20002475/SRR20002475_paired_1.fastq  FASTQ   DNA   4,468,098    652,876,770       50    146.1      151
./AD_Skin/preproc/SRR20002408/SRR20002408_paired_1.fastq  FASTQ   DNA      35,038      5,006,120       50    142.9      151
./AD_Skin/preproc/SRR20002346/SRR20002346_paired_1.fastq  FASTQ   DNA    1,728,108    253,598,843       50    146.7      151
./AD_Skin/preproc/SRR20002447/SRR20002447_paired_1.fastq  FASTQ   DNA    4,835,785    679,769,053       50    140.6      151
./AD_Skin/preproc/SRR20002430/SRR20002430_paired_1.fastq  FASTQ   DNA    6,851,136    962,727,142       50    140.5      151
./AD_Skin/preproc/SRR20002390/SRR20002390_paired_1.fastq  FASTQ   DNA   17,508,690  2,608,734,840       50      149      151
./AD_Skin/preproc/SRR20002374/SRR20002374_paired_1.fastq  FASTQ   DNA    7,050,499    980,981,656       50    139.1      151
./AD_Skin/preproc/SRR20002482/SRR20002482_paired_1.fastq  FASTQ   DNA    1,167,710    155,947,834       50    133.6      151
./AD_Skin/preproc/SRR20002411/SRR20002411_paired_1.fastq  FASTQ   DNA    5,103,846    742,541,217       50    145.5      151
./AD_Skin/preproc/SRR20002466/SRR20002466_paired_1.fastq  FASTQ   DNA    3,172,951    460,538,619       50    145.1      151
./AD_Skin/preproc/SRR20002355/SRR20002355_paired_1.fastq  FASTQ   DNA    1,558,323    219,410,312       50    140.8      151
./AD_Skin/preproc/SRR20002429/SRR20002429_paired_1.fastq  FASTQ   DNA    2,866,049    413,966,900       50    144.4      151
./AD_Skin/preproc/SRR20002454/SRR20002454_paired_1.fastq  FASTQ   DNA       26,742      3,810,619       50    142.5      151
./AD_Skin/preproc/SRR20002423/SRR20002423_paired_1.fastq  FASTQ   DNA       16,140      2,277,872       50    141.1      151
./AD_Skin/preproc/SRR20002367/SRR20002367_paired_1.fastq  FASTQ   DNA    2,487,668    347,001,501       50    139.5      151
./AD_Skin/preproc/SRR20002389/SRR20002389_paired_1.fastq  FASTQ   DNA      249,015     36,135,697       50    145.1      151
./AD_Skin/preproc/SRR20002383/SRR20002383_paired_1.fastq  FASTQ   DNA      119,397     16,329,203       50    136.8      151
./AD_Skin/preproc/SRR20002450/SRR20002450_paired_1.fastq  FASTQ   DNA    2,433,522    349,257,670       50    143.5      151
./AD_Skin/preproc/SRR20002427/SRR20002427_paired_1.fastq  FASTQ   DNA   12,290,257  1,805,643,693       50    146.9      151
./AD_Skin/preproc/SRR20002387/SRR20002387_paired_1.fastq  FASTQ   DNA    1,356,577    198,457,524       50    146.3      151
./AD_Skin/preproc/SRR20002369/SRR20002369_paired_1.fastq  FASTQ   DNA    2,494,749    371,715,700       50      149      151
./AD_Skin/preproc/SRR20002363/SRR20002363_paired_1.fastq  FASTQ   DNA   11,650,381  1,720,710,176       50    147.7      151
./AD_Skin/preproc/SRR20002415/SRR20002415_paired_1.fastq  FASTQ   DNA      157,821     22,525,664       50    142.7      151
./AD_Skin/preproc/SRR20002462/SRR20002462_paired_1.fastq  FASTQ   DNA    6,020,074    888,122,136       50    147.5      151
./AD_Skin/preproc/SRR20002486/SRR20002486_paired_1.fastq  FASTQ   DNA      869,730    128,164,162       50    147.4      151
./AD_Skin/preproc/SRR20002468/SRR20002468_paired_1.fastq  FASTQ   DNA    4,502,596    671,212,431       50    149.1      151
./AD_Skin/preproc/SRR20002351/SRR20002351_paired_1.fastq  FASTQ   DNA    4,276,719    628,940,743       50    147.1      151
./AD_Skin/preproc/SRR20002449/SRR20002449_paired_1.fastq  FASTQ   DNA      125,238     18,092,328       50    144.5      151
./AD_Skin/preproc/SRR20002443/SRR20002443_paired_1.fastq  FASTQ   DNA    3,904,356    576,210,365       50    147.6      151
./AD_Skin/preproc/SRR20002434/SRR20002434_paired_1.fastq  FASTQ   DNA    1,133,900    159,646,836       50    140.8      151
./AD_Skin/preproc/SRR20002370/SRR20002370_paired_1.fastq  FASTQ   DNA    3,213,297    428,365,283       50    133.3      151
./AD_Skin/preproc/SRR20002394/SRR20002394_paired_1.fastq  FASTQ   DNA    3,627,488    537,599,000       50    148.2      151
./AD_Skin/preproc/SRR20002406/SRR20002406_paired_1.fastq  FASTQ   DNA    2,389,471    339,449,480       50    142.1      151
./AD_Skin/preproc/SRR20002471/SRR20002471_paired_1.fastq  FASTQ   DNA       50,343      7,064,516       50    140.3      151
./AD_Skin/preproc/SRR20002342/SRR20002342_paired_1.fastq  FASTQ   DNA      100,150     13,969,259       50    139.5      151
./AD_Skin/preproc/SRR20002348/SRR20002348_paired_1.fastq  FASTQ   DNA   22,420,862  3,314,140,972       50    147.8      151
./AD_Skin/preproc/SRR20002345/SRR20002345_paired_1.fastq  FASTQ   DNA    9,728,515  1,381,386,110       50      142      151
./AD_Skin/preproc/SRR20002476/SRR20002476_paired_1.fastq  FASTQ   DNA      676,272     95,568,246       50    141.3      151
./AD_Skin/preproc/SRR20002401/SRR20002401_paired_1.fastq  FASTQ   DNA    8,115,681  1,186,480,007       50    146.2      151
./AD_Skin/preproc/SRR20002399/SRR20002399_paired_1.fastq  FASTQ   DNA      185,067     26,474,227       50    143.1      151
./AD_Skin/preproc/SRR20002377/SRR20002377_paired_1.fastq  FASTQ   DNA      298,427     43,363,621       50    145.3      151
./AD_Skin/preproc/SRR20002393/SRR20002393_paired_1.fastq  FASTQ   DNA    2,216,398    319,539,928       50    144.2      151
./AD_Skin/preproc/SRR20002439/SRR20002439_paired_1.fastq  FASTQ   DNA       79,632     11,381,735       50    142.9      151
./AD_Skin/preproc/SRR20002433/SRR20002433_paired_1.fastq  FASTQ   DNA    5,073,213    738,003,719       50    145.5      151
./AD_Skin/preproc/SRR20002444/SRR20002444_paired_1.fastq  FASTQ   DNA   18,138,034  2,698,975,360       50    148.8      151
./AD_Skin/preproc/SRR20002356/SRR20002356_paired_1.fastq  FASTQ   DNA    2,099,566    307,787,786       50    146.6      151
./AD_Skin/preproc/SRR20002465/SRR20002465_paired_1.fastq  FASTQ   DNA    4,933,455    734,151,193       50    148.8      151
./AD_Skin/preproc/SRR20002412/SRR20002412_paired_1.fastq  FASTQ   DNA    2,782,711    406,509,534       50    146.1      151
./AD_Skin/preproc/SRR20002418/SRR20002418_paired_1.fastq  FASTQ   DNA    1,167,593    164,280,846       50    140.7      151
./AD_Skin/preproc/SRR20002481/SRR20002481_paired_1.fastq  FASTQ   DNA       90,377     12,732,647       50    140.9      151
./AD_Skin/preproc/SRR20002380/SRR20002380_paired_1.fastq  FASTQ   DNA    7,182,093  1,045,884,904       50    145.6      151
./AD_Skin/preproc/SRR20002364/SRR20002364_paired_1.fastq  FASTQ   DNA      266,818     39,131,132       50    146.7      151
./AD_Skin/preproc/SRR20002420/SRR20002420_paired_1.fastq  FASTQ   DNA      824,536    121,883,625       50    147.8      151
./AD_Skin/preproc/SRR20002457/SRR20002457_paired_1.fastq  FASTQ   DNA    1,945,708    287,043,332       50    147.5      151
./NAFLD/preproc/NS39/NS39_paired_1.fastq.gz               FASTQ   DNA   18,491,792  1,389,164,830       50     75.1       76
./NAFLD/preproc/NS81/NS81_paired_1.fastq.gz               FASTQ   DNA   16,345,295  1,203,406,450       50     73.6       76
./NAFLD/preproc/NS62/NS62_paired_1.fastq.gz               FASTQ   DNA   13,906,562  1,050,596,605       50     75.5       76
./NAFLD/preproc/NS86/NS86_paired_1.fastq.gz               FASTQ   DNA   17,846,506  1,345,936,810       50     75.4       76
./NAFLD/preproc/NS27/NS27_paired_1.fastq.gz               FASTQ   DNA   15,887,855  1,195,568,790       50     75.3       76
./NAFLD/preproc/NS71/NS71_paired_1.fastq.gz               FASTQ   DNA   20,413,494  1,543,297,698       50     75.6       76
./NAFLD/preproc/NS34/NS34_paired_1.fastq.gz               FASTQ   DNA   12,733,062    961,568,132       50     75.5       76
./NAFLD/preproc/NS30/NS30_paired_1.fastq.gz               FASTQ   DNA   20,909,247  1,567,647,508       50       75       76
./NAFLD/preproc/NS29/NS29_paired_1.fastq.gz               FASTQ   DNA   18,657,512  1,401,803,886       50     75.1       76
./NAFLD/preproc/NS6/NS6_paired_1.fastq.gz                 FASTQ   DNA   21,143,671  1,593,041,654       50     75.3       76
./NAFLD/preproc/NS11/NS11_paired_1.fastq.gz               FASTQ   DNA   15,303,402  1,154,327,126       50     75.4       76
./NAFLD/preproc/NS72/NS72_paired_1.fastq.gz               FASTQ   DNA   21,750,276  1,644,386,751       50     75.6       76
./NAFLD/preproc/NS78/NS78_paired_1.fastq.gz               FASTQ   DNA   14,573,412  1,088,472,974       50     74.7       76
./NAFLD/preproc/NS40/NS40_paired_1.fastq.gz               FASTQ   DNA   22,927,756  1,726,277,263       50     75.3       76
./NAFLD/preproc/NS70/NS70_paired_1.fastq.gz               FASTQ   DNA   20,920,539  1,582,015,147       50     75.6       76
./NAFLD/preproc/NS9/NS9_paired_1.fastq.gz                 FASTQ   DNA   18,630,893  1,402,087,633       50     75.3       76
./NAFLD/preproc/NS51/NS51_paired_1.fastq.gz               FASTQ   DNA   21,667,502  1,631,377,727       50     75.3       76
./NAFLD/preproc/NS21/NS21_paired_1.fastq.gz               FASTQ   DNA   20,873,077  1,570,605,584       50     75.2       76
./NAFLD/preproc/NS4/NS4_paired_1.fastq.gz                 FASTQ   DNA   15,015,141  1,130,884,342       50     75.3       76
./NAFLD/preproc/NS13/NS13_paired_1.fastq.gz               FASTQ   DNA   18,596,773  1,399,993,679       50     75.3       76
./NAFLD/preproc/NS32/NS32_paired_1.fastq.gz               FASTQ   DNA   19,163,022  1,441,440,867       50     75.2       76
./NAFLD/preproc/NS38/NS38_paired_1.fastq.gz               FASTQ   DNA   11,631,723    876,396,890       50     75.3       76
./NAFLD/preproc/NS77/NS77_paired_1.fastq.gz               FASTQ   DNA   17,767,535  1,340,835,456       50     75.5       76
./NAFLD/preproc/NS79/NS79_paired_1.fastq.gz               FASTQ   DNA   16,996,863  1,285,323,633       50     75.6       76
./NAFLD/preproc/NS36/NS36_paired_1.fastq.gz               FASTQ   DNA   16,378,847  1,233,834,614       50     75.3       76
./NAFLD/preproc/NS41/NS41_paired_1.fastq.gz               FASTQ   DNA   25,303,947  1,908,653,138       50     75.4       76
./NAFLD/preproc/NS25/NS25_paired_1.fastq.gz               FASTQ   DNA   27,748,574  2,091,091,354       50     75.4       76
./NAFLD/preproc/NS58/NS58_paired_1.fastq.gz               FASTQ   DNA   27,681,650  2,088,191,701       50     75.4       76
./NAFLD/preproc/NS55/NS55_paired_1.fastq.gz               FASTQ   DNA   14,444,729  1,091,274,483       50     75.5       76
./NAFLD/preproc/NS28/NS28_paired_1.fastq.gz               FASTQ   DNA   24,342,415  1,835,775,932       50     75.4       76
./NAFLD/preproc/NS67/NS67_paired_1.fastq.gz               FASTQ   DNA   29,029,081  2,187,965,153       50     75.4       76
./NAFLD/preproc/NS7/NS7_paired_1.fastq.gz                 FASTQ   DNA   22,081,014  1,664,617,744       50     75.4       76
