#Classification	S-1-POLCOM-B_bracken_F.kreport
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Catenulisporales|f__Catenulisporaceae	859
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales	617
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales|f__Jiangellaceae	617
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales	438
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales|f__Kineosporiaceae	438
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	262
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	262
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Glycomycetales	102
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Glycomycetales|f__Glycomycetaceae	102
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales	21
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales|f__Actinopolysporaceae	21
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales	17
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales|f__Acidothermaceae	17
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales	10
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales|f__Candidatus_Nanopelagicaceae	10
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	9808
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	9364
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae	9364
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales	444
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae	444
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	3921
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	3921
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Baekduiaceae	3816
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae	104
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	1343
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	1227
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	1227
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	115
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	42
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	73
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	1312
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	1312
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae	1229
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae	43
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Ilumatobacteraceae	39
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	103
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales	36
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales|f__Egicoccaceae	36
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales	36
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales|f__Egibacteraceae	36
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales	30
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae	30
k__Bacteria|p__Firmicutes	179973
k__Bacteria|p__Firmicutes|c__Bacilli	178829
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	178294
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	60084
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	117755
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae	90
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	210
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae	85
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	47
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae	17
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Sporolactobacillaceae	2
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	535
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	434
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	66
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	18
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	16
k__Bacteria|p__Firmicutes|c__Clostridia	922
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	811
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiales_Family_XVII._Incertae_Sedis	149
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	301
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	92
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Symbiobacteriaceae	11
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	161
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae	15
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	10
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Vallitaleaceae	3
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	50
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Heliobacteriaceae	6
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Desulfallaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Thermohalobacteraceae	2
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Syntrophomonadaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	104
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae	53
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_IV._Incertae_Sedis	44
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_III._Incertae_Sedis	6
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales	5
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae	5
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales|f__Tepidanaerobacteraceae	1
k__Bacteria|p__Firmicutes|c__Tissierellia	86
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	86
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	70
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae	16
k__Bacteria|p__Firmicutes|c__Negativicutes	71
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	37
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	37
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	31
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	31
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	3
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	3
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	55
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	55
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	55
k__Bacteria|p__Firmicutes|c__Limnochordia	6
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales	6
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales|f__Limnochordaceae	6
k__Bacteria|p__Cyanobacteria	13193
k__Bacteria|p__Cyanobacteria|o__Nostocales	10766
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae	6863
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae	1567
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae	780
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae	690
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae	377
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Tolypothrichaceae	234
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae	253
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales	1136
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Leptolyngbyaceae	1130
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Prochlorotrichaceae	2
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Thermosynechococcaceae	1
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Oculatellaceae	1
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Pseudanabaenaceae	1
k__Bacteria|p__Cyanobacteria|o__Thermostichales	820
k__Bacteria|p__Cyanobacteria|o__Thermostichales|f__Thermostichaceae	820
k__Bacteria|p__Cyanobacteria|o__Synechococcales	247
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae	181
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorococcaceae	52
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae	10
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae	2
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae	1
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales	86
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae	32
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae	16
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae	19
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae	18
k__Bacteria|p__Cyanobacteria|o__Chroococcales	81
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae	28
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae	13
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae	35
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Geminocystaceae	4
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales	22
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae	13
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Hyellaceae	8
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria	20
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales	20
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|f__Gloeobacteraceae	20
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales	10
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales|f__Chroococcidiopsidaceae	10
k__Bacteria|p__Cyanobacteria|o__Gloeomargaritales	3
k__Bacteria|p__Cyanobacteria|o__Gloeomargaritales|f__Gloeomargaritaceae	3
k__Bacteria|p__Deinococcus-Thermus	332
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	332
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales	263
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	263
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales	56
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae	56
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales	13
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales|f__Trueperaceae	13
k__Bacteria|p__Chloroflexi	248
k__Bacteria|p__Chloroflexi|c__Anaerolineae	152
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales	152
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	152
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	24
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales	24
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonosporobacteraceae	24
k__Bacteria|p__Chloroflexi|c__Thermomicrobia	21
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales	14
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae	14
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales	7
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales|f__Thermomicrobiaceae	7
k__Bacteria|p__Chloroflexi|c__Chloroflexia	19
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales	19
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae	17
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae	2
k__Bacteria|p__Chloroflexi|c__Caldilineae	11
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales	11
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae	11
k__Bacteria|p__Chloroflexi|c__Tepidiformia	10
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales	10
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales|f__Tepidiformaceae	10
k__Bacteria|p__Chloroflexi|c__Ardenticatenia	8
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales	8
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales|f__Ardenticatenaceae	8
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia	1
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales	1
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae	1
k__Bacteria|p__Armatimonadetes	61
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia	43
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales	43
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales|f__Fimbriimonadaceae	43
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes	18
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales	18
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__Chthonomonadaceae	18
k__Bacteria|p__Tenericutes	43
k__Bacteria|p__Tenericutes|c__Mollicutes	43
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	23
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	23
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales	14
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae	7
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Entomoplasmataceae	6
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	5
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae	5
k__Bacteria|p__Acidobacteria	67170
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	67131
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	66898
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae	66898
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales	232
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales|f__Bryobacteraceae	232
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria	39
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales	39
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales|f__Vicinamibacteraceae	39
k__Bacteria|p__Bacteroidetes	16781
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	12974
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	12974
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	12974
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	1313
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	1313
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	616
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae	661
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Schleiferiaceae	25
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae	10
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	1061
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	1061
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae	1061
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	707
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	698
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	85
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	176
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	54
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	179
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	24
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tenuifilaceae	2
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	130
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	40
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	3
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales	8
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Prolixibacteraceae	8
k__Bacteria|p__Bacteroidetes|c__Cytophagia	632
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	632
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae	355
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	102
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Spirosomaceae	87
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Fulvivirgaceae	34
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	38
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae	11
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Mangrovivirgaceae	1
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis	86
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis|f__Rhodothermaceae	86
k__Bacteria|p__Bacteroidetes|c__Saprospiria	6
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales	6
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__Haliscomenobacteraceae	5
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__Saprospiraceae	1
k__Bacteria|p__Chlorobi	64
k__Bacteria|p__Chlorobi|c__Chlorobia	64
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales	64
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae	64
k__Bacteria|p__Ignavibacteriae	1
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria	1
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales	1
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Ignavibacteriaceae	1
k__Bacteria|p__Gemmatimonadetes	159
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	159
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales	159
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae	159
k__Bacteria|p__Fibrobacteres	2
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	2
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales	2
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae	2
k__Bacteria|p__Planctomycetes	8737
k__Bacteria|p__Planctomycetes|c__Planctomycetia	8485
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales	4328
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales|f__Isosphaeraceae	4328
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales	2312
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae	2312
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales	1578
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae	1578
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales	265
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae	127
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae	129
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae	8
k__Bacteria|p__Planctomycetes|c__Phycisphaerae	250
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales	182
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales|f__Tepidisphaeraceae	182
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales	66
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae	66
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales	1
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales|f__Sedimentisphaeraceae	1
k__Bacteria|p__Planctomycetes|c__Candidatus_Uabimicrobiia	1
k__Bacteria|p__Planctomycetes|c__Candidatus_Uabimicrobiia|o__Candidatus_Uabimicrobiales	1
k__Bacteria|p__Planctomycetes|c__Candidatus_Uabimicrobiia|o__Candidatus_Uabimicrobiales|f__Candidatus_Uabimicrobiaceae	1
k__Bacteria|p__Verrucomicrobia	1475
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	831
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	831
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	652
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	179
k__Bacteria|p__Verrucomicrobia|c__Opitutae	640
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales	600
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae	600
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales	40
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae	40
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae	3
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales	3
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales|f__Methylacidiphilaceae	3
k__Bacteria|p__Kiritimatiellaeota	297
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae	294
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales	294
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales|f__Kiritimatiellaceae	294
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia	3
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia|o__Tichowtungiales	3
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia|o__Tichowtungiales|f__Tichowtungiaceae	3
k__Bacteria|p__Chlamydiae	177
k__Bacteria|p__Chlamydiae|c__Chlamydiia	177
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales	131
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae	131
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales	46
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Parachlamydiaceae	38
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Criblamydiaceae	3
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Simkaniaceae	2
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Rhabdochlamydiaceae	1
k__Bacteria|p__Spirochaetes	152
k__Bacteria|p__Spirochaetes|c__Spirochaetia	152
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales	75
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae	75
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	67
