#Classification	S-8-POLCOM-G_bracken_F.kreport
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales|f__Acidothermaceae	24
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales	17
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales|f__Actinopolysporaceae	17
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales	13
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales|f__Candidatus_Nanopelagicaceae	13
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	9551
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	9149
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae	9149
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales	402
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae	402
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	4291
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	4291
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Baekduiaceae	4136
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae	154
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	1600
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	1600
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae	1492
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae	57
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Ilumatobacteraceae	49
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	762
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	638
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	638
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	123
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	85
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	38
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	125
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales	61
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales|f__Egicoccaceae	61
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales	35
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales|f__Egibacteraceae	35
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales	28
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae	28
k__Bacteria|p__Firmicutes	10904
k__Bacteria|p__Firmicutes|c__Bacilli	9391
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	8388
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	7645
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	421
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae	62
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	116
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae	131
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	5
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae	2
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Sporolactobacillaceae	4
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1002
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	352
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	312
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	23
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	182
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	132
k__Bacteria|p__Firmicutes|c__Clostridia	1152
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	1138
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiales_Family_XVII._Incertae_Sedis	260
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	497
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	71
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Symbiobacteriaceae	8
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae	32
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	122
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	113
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Desulfallaceae	4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Vallitaleaceae	3
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	13
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Heliobacteriaceae	11
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	11
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae	11
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales|f__Thermosediminibacteraceae	1
k__Bacteria|p__Firmicutes|c__Negativicutes	179
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	157
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	157
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	22
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	18
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Sporomusaceae	4
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	128
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	128
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	80
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	47
k__Bacteria|p__Firmicutes|c__Tissierellia	46
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	46
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	46
k__Bacteria|p__Firmicutes|c__Limnochordia	6
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales	6
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales|f__Limnochordaceae	6
k__Bacteria|p__Cyanobacteria	4190
k__Bacteria|p__Cyanobacteria|o__Nostocales	2398
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae	1861
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae	188
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae	132
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae	130
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae	45
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Tolypothrichaceae	17
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae	22
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales	1479
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Leptolyngbyaceae	1451
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Prochlorotrichaceae	4
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Thermosynechococcaceae	22
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Oculatellaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales	189
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae	138
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorococcaceae	44
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae	4
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae	1
k__Bacteria|p__Cyanobacteria|o__Chroococcales	65
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae	50
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae	10
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae	5
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales	32
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae	12
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae	8
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae	5
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae	6
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria	12
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales	12
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|f__Gloeobacteraceae	12
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales	6
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae	3
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Hyellaceae	3
k__Bacteria|p__Cyanobacteria|o__Thermostichales	3
k__Bacteria|p__Cyanobacteria|o__Thermostichales|f__Thermostichaceae	3
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales	1
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales|f__Chroococcidiopsidaceae	1
k__Bacteria|p__Cyanobacteria|o__Gloeomargaritales	1
k__Bacteria|p__Cyanobacteria|o__Gloeomargaritales|f__Gloeomargaritaceae	1
k__Bacteria|p__Deinococcus-Thermus	205
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	205
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales	159
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	159
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales	41
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae	41
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales	4
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales|f__Trueperaceae	4
k__Bacteria|p__Chloroflexi	149
k__Bacteria|p__Chloroflexi|c__Anaerolineae	74
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales	74
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	74
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	25
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales	25
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonosporobacteraceae	25
k__Bacteria|p__Chloroflexi|c__Chloroflexia	12
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales	12
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae	11
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae	1
k__Bacteria|p__Chloroflexi|c__Tepidiformia	9
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales	9
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales|f__Tepidiformaceae	9
k__Bacteria|p__Chloroflexi|c__Caldilineae	9
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales	9
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae	9
k__Bacteria|p__Chloroflexi|c__Thermomicrobia	9
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales	7
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae	7
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales	2
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales|f__Thermomicrobiaceae	2
k__Bacteria|p__Chloroflexi|c__Ardenticatenia	8
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales	8
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales|f__Ardenticatenaceae	8
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia	1
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales	1
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae	1
k__Bacteria|p__Armatimonadetes	38
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia	22
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales	22
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales|f__Fimbriimonadaceae	22
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes	16
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales	16
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__Chthonomonadaceae	16
k__Bacteria|p__Tenericutes	34
k__Bacteria|p__Tenericutes|c__Mollicutes	30
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	18
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	18
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales	9
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae	9
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	2
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae	2
k__Bacteria|p__Tenericutes|o__Mycoplasmoidales	3
k__Bacteria|p__Tenericutes|o__Mycoplasmoidales|f__Mycoplasmoidaceae	3
k__Bacteria|p__Acidobacteria	45255
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	45214
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	45153
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae	45153
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales	61
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales|f__Bryobacteraceae	61
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria	38
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales	38
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales|f__Vicinamibacteraceae	38
k__Bacteria|p__Acidobacteria|c__Holophagae	2
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Thermotomaculales	2
k__Bacteria|p__Acidobacteria|c__Holophagae|o__Thermotomaculales|f__Thermotomaculaceae	2
k__Bacteria|p__Bacteroidetes	18459
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	15332
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	15332
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	15332
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	1419
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	1419
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae	879
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	499
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae	26
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Crocinitomicaceae	6
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Schleiferiaceae	7
k__Bacteria|p__Bacteroidetes|c__Cytophagia	831
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	831
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae	629
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	99
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Spirosomaceae	34
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Fulvivirgaceae	18
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	29
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae	4
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Marivirgaceae	13
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae	1
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	500
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	500
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae	500
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	317
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	307
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	25
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	118
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	44
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	50
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae	4
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tenuifilaceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Paludibacteraceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	58
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales	10
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinilabiliaceae	7
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinifilaceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Prolixibacteraceae	1
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis	52
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis|f__Rhodothermaceae	52
k__Bacteria|p__Bacteroidetes|c__Saprospiria	4
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales	4
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__Haliscomenobacteraceae	3
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__Saprospiraceae	1
k__Bacteria|p__Chlorobi	60
k__Bacteria|p__Chlorobi|c__Chlorobia	60
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales	60
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae	60
k__Bacteria|p__Gemmatimonadetes	146
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	146
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales	146
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae	146
k__Bacteria|p__Fibrobacteres	2
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	2
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales	2
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae	2
k__Bacteria|p__Planctomycetes	3641
k__Bacteria|p__Planctomycetes|c__Planctomycetia	3445
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales	1845
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales|f__Isosphaeraceae	1845
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales	766
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae	766
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales	702
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae	702
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales	130
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae	67
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae	59
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae	2
k__Bacteria|p__Planctomycetes|c__Phycisphaerae	196
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales	119
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales|f__Tepidisphaeraceae	119
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales	77
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae	77
k__Bacteria|p__Verrucomicrobia	644
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	331
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	331
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	300
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	30
k__Bacteria|p__Verrucomicrobia|c__Opitutae	310
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales	260
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae	260
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales	50
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae	50
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae	2
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales	2
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales|f__Methylacidiphilaceae	2
k__Bacteria|p__Kiritimatiellaeota	191
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae	163
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales	163
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales|f__Kiritimatiellaceae	163
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia	27
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia|o__Tichowtungiales	27
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia|o__Tichowtungiales|f__Tichowtungiaceae	27
k__Bacteria|p__Chlamydiae	129
k__Bacteria|p__Chlamydiae|c__Chlamydiia	129
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales	79
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Parachlamydiaceae	69
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Rhabdochlamydiaceae	3
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Waddliaceae	4
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Simkaniaceae	1
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales	50
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae	50
k__Bacteria|p__Spirochaetes	237
k__Bacteria|p__Spirochaetes|c__Spirochaetia	237
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales	137
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae	137
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	100
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	58
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Treponemataceae	41
k__Bacteria|p__Nitrospirae	160
k__Bacteria|p__Nitrospirae|c__Nitrospira	160
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales	160
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae	160
k__Bacteria|p__Chrysiogenetes	96
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes	96
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes|o__Chrysiogenales	96
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes|o__Chrysiogenales|f__Chrysiogenaceae	96
k__Bacteria|p__Candidatus_Saccharibacteria	48
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia	48
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia|o__Candidatus_Nanosynbacterales	48
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia|o__Candidatus_Nanosynbacterales|f__Candidatus_Nanosynbacteraceae	48
k__Bacteria|p__Coprothermobacterota	44
k__Bacteria|p__Coprothermobacterota|c__Coprothermobacteria	44
k__Bacteria|p__Coprothermobacterota|c__Coprothermobacteria|o__Coprothermobacterales	44
k__Bacteria|p__Coprothermobacterota|c__Coprothermobacteria|o__Coprothermobacterales|f__Coprothermobacteraceae	44
k__Bacteria|p__Synergistetes	31
k__Bacteria|p__Synergistetes|c__Synergistia	31
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	31
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	31
k__Bacteria|p__Deferribacteres	5
k__Bacteria|p__Deferribacteres|c__Deferribacteres	5
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales	5
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae	5
k__Bacteria|p__Fusobacteria	5
