#Classification	S-8-DICUND-B_bracken_F.kreport
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales	2373
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Nakamurellales|f__Nakamurellaceae	2373
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	1790
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	1790
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales	1641
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales|f__Jiangellaceae	1641
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jatrophihabitantales	982
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jatrophihabitantales|f__Jatrophihabitantaceae	982
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	747
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	747
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales	495
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales|f__Kineosporiaceae	495
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales	236
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales|f__Acidothermaceae	236
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Glycomycetales	139
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Glycomycetales|f__Glycomycetaceae	139
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales	81
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales|f__Actinopolysporaceae	81
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales	18
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales|f__Candidatus_Nanopelagicaceae	18
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	16656
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	15805
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae	15805
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales	851
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae	851
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	5451
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	5451
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Baekduiaceae	5252
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae	198
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	1850
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	1850
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae	1640
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae	130
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Ilumatobacteraceae	80
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	1596
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	1324
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	1324
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	272
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	138
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	133
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	140
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales	58
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales|f__Egicoccaceae	58
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales	46
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales|f__Egibacteraceae	46
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales	35
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae	35
k__Bacteria|p__Firmicutes	9952
k__Bacteria|p__Firmicutes|c__Bacilli	6681
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	5274
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	1136
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	2956
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae	320
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae	86
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	506
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	267
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1407
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	1069
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	84
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	1
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	252
k__Bacteria|p__Firmicutes|c__Clostridia	2744
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2652
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiales_Family_XVII._Incertae_Sedis	647
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	20
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiales_Family_XVI._Incertae_Sedis	3
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	945
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	144
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae	87
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	277
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Symbiobacteriaceae	14
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	425
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	31
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Heliobacteriaceae	31
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Syntrophomonadaceae	6
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Vallitaleaceae	13
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Desulfallaceae	3
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	70
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae	35
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_IV._Incertae_Sedis	34
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales	12
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae	12
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales	9
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales|f__Tepidanaerobacteraceae	6
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales|f__Thermosediminibacteraceae	2
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	204
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	204
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	108
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	95
k__Bacteria|p__Firmicutes|c__Tissierellia	167
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	167
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	121
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae	46
k__Bacteria|p__Firmicutes|c__Negativicutes	108
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	70
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	70
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	36
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	28
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Sporomusaceae	7
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	1
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	1
k__Bacteria|p__Firmicutes|c__Limnochordia	45
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales	45
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales|f__Limnochordaceae	45
k__Bacteria|p__Cyanobacteria	2144
k__Bacteria|p__Cyanobacteria|o__Nostocales	1096
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae	993
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae	32
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae	20
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae	41
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Tolypothrichaceae	3
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae	6
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales	697
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Leptolyngbyaceae	675
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Oculatellaceae	5
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Thermosynechococcaceae	13
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Prochlorotrichaceae	3
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Pseudanabaenaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales	270
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae	229
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorococcaceae	35
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae	3
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae	2
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales	28
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae	16
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae	7
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae	2
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae	1
k__Bacteria|p__Cyanobacteria|o__Chroococcales	10
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae	4
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae	5
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria	37
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales	37
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|f__Gloeobacteraceae	37
k__Bacteria|p__Cyanobacteria|o__Gloeomargaritales	2
k__Bacteria|p__Cyanobacteria|o__Gloeomargaritales|f__Gloeomargaritaceae	2
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales	1
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Hyellaceae	1
k__Bacteria|p__Chloroflexi	647
k__Bacteria|p__Chloroflexi|c__Caldilineae	425
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales	425
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae	425
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	103
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales	103
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonosporobacteraceae	103
k__Bacteria|p__Chloroflexi|c__Chloroflexia	38
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales	38
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae	32
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae	5
k__Bacteria|p__Chloroflexi|c__Tepidiformia	25
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales	25
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales|f__Tepidiformaceae	25
k__Bacteria|p__Chloroflexi|c__Thermomicrobia	23
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales	17
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae	17
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales	6
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales|f__Thermomicrobiaceae	6
k__Bacteria|p__Chloroflexi|c__Ardenticatenia	22
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales	22
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales|f__Ardenticatenaceae	22
k__Bacteria|p__Chloroflexi|c__Anaerolineae	9
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales	9
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	9
k__Bacteria|p__Armatimonadetes	389
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia	339
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales	339
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales|f__Fimbriimonadaceae	339
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes	50
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales	50
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__Chthonomonadaceae	50
k__Bacteria|p__Deinococcus-Thermus	333
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	333
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales	218
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	218
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales	100
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae	100
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales	14
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales|f__Trueperaceae	14
k__Bacteria|p__Tenericutes	23
k__Bacteria|p__Tenericutes|c__Mollicutes	23
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	10
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	10
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales	9
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae	9
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	4
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae	4
k__Bacteria|p__Acidobacteria	48386
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	48199
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	47119
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae	47119
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales	1080
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales|f__Bryobacteraceae	1080
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria	187
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales	187
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales|f__Vicinamibacteraceae	187
k__Bacteria|p__Planctomycetes	11110
k__Bacteria|p__Planctomycetes|c__Planctomycetia	10693
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales	4431
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales|f__Isosphaeraceae	4431
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales	3801
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae	3801
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales	1911
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae	1911
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales	550
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae	279
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae	253
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae	17
k__Bacteria|p__Planctomycetes|c__Phycisphaerae	416
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales	345
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales|f__Tepidisphaeraceae	345
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales	64
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae	64
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales	6
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales|f__Anaerohalosphaeraceae	5
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales|f__Sedimentisphaeraceae	1
k__Bacteria|p__Verrucomicrobia	4172
k__Bacteria|p__Verrucomicrobia|c__Opitutae	3136
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales	2977
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae	2977
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales	159
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae	159
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	1033
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	1033
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	713
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	320
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae	2
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales	2
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales|f__Methylacidiphilaceae	2
k__Bacteria|p__Kiritimatiellaeota	535
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae	525
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales	525
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales|f__Kiritimatiellaceae	525
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia	10
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia|o__Tichowtungiales	10
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia|o__Tichowtungiales|f__Tichowtungiaceae	10
k__Bacteria|p__Chlamydiae	98
k__Bacteria|p__Chlamydiae|c__Chlamydiia	98
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales	96
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Parachlamydiaceae	74
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Criblamydiaceae	4
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Rhabdochlamydiaceae	3
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Waddliaceae	15
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales	2
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae	2
k__Bacteria|p__Bacteroidetes	9579
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	5775
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	5775
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	5775
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	1207
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	1207
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae	1207
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	957
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	957
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	461
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae	475
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae	10
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Ichthyobacteriaceae	1
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Schleiferiaceae	9
k__Bacteria|p__Bacteroidetes|c__Cytophagia	772
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	772
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae	423
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	137
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Spirosomaceae	72
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Fulvivirgaceae	35
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	74
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Mangrovivirgaceae	3
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae	4
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Marivirgaceae	19
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	732
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	726
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	145
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	46
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	64
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	302
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	58
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	18
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae	6
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Paludibacteraceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	80
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Salinivirgaceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales	5
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Prolixibacteraceae	5
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis	110
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis|f__Rhodothermaceae	110
k__Bacteria|p__Bacteroidetes|c__Saprospiria	24
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales	24
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__Haliscomenobacteraceae	24
k__Bacteria|p__Chlorobi	109
k__Bacteria|p__Chlorobi|c__Chlorobia	109
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales	109
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae	109
k__Bacteria|p__Ignavibacteriae	1
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria	1
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales	1
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Melioribacteraceae	1
k__Bacteria|p__Gemmatimonadetes	325
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	325
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales	325
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae	325
k__Bacteria|p__Nitrospirae	500
k__Bacteria|p__Nitrospirae|c__Nitrospira	452
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales	452
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae	452
k__Bacteria|p__Nitrospirae|c__Thermodesulfovibrionia	48
k__Bacteria|p__Nitrospirae|c__Thermodesulfovibrionia|o__Thermodesulfovibrionales	48
k__Bacteria|p__Nitrospirae|c__Thermodesulfovibrionia|o__Thermodesulfovibrionales|f__Dissulfurispiraceae	48
k__Bacteria|p__Fusobacteria	186
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	186
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	186
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae	3
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	183
k__Bacteria|p__Chrysiogenetes	167
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes	167
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes|o__Chrysiogenales	167
