#Classification	S-5-POLCOM-G_bracken_F.kreport
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales	8
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales|f__Actinopolysporaceae	8
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales	5
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales|f__Candidatus_Nanopelagicaceae	5
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales	2
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales|f__Acidothermaceae	2
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	2773
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	2662
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae	2662
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales	111
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae	111
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	925
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	925
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Baekduiaceae	888
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae	37
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	639
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	614
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	614
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	25
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	7
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	18
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	550
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	550
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae	527
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae	11
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Ilumatobacteraceae	11
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	55
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales	36
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales|f__Egicoccaceae	36
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales	13
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae	13
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales	5
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales|f__Egibacteraceae	5
k__Bacteria|p__Firmicutes	4228
k__Bacteria|p__Firmicutes|c__Bacilli	3740
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	3423
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	2912
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	222
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae	46
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	31
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	197
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae	2
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Sporolactobacillaceae	3
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae	7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	316
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	139
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	101
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	64
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	11
k__Bacteria|p__Firmicutes|c__Clostridia	421
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	353
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiales_Family_XVII._Incertae_Sedis	14
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiales_Family_XVI._Incertae_Sedis	75
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	145
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	37
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Symbiobacteriaceae	7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae	11
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	44
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Desulfallaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	13
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Heliobacteriaceae	2
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	64
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_IV._Incertae_Sedis	60
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae	4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales	2
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae	2
k__Bacteria|p__Firmicutes|c__Clostridia|o__Natranaerobiales	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Natranaerobiales|f__Natranaerobiaceae	1
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	36
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	36
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	36
k__Bacteria|p__Firmicutes|c__Negativicutes	26
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	25
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	24
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Sporomusaceae	1
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	1
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	1
k__Bacteria|p__Firmicutes|c__Limnochordia	2
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales	2
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales|f__Limnochordaceae	2
k__Bacteria|p__Cyanobacteria	3771
k__Bacteria|p__Cyanobacteria|o__Nostocales	3240
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae	2852
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae	176
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae	87
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae	66
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae	14
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae	32
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Tolypothrichaceae	9
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales	337
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Leptolyngbyaceae	335
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Prochlorotrichaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales	110
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae	72
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorococcaceae	34
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae	1
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales	33
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae	15
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae	6
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae	8
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae	3
k__Bacteria|p__Cyanobacteria|o__Chroococcales	32
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae	4
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae	28
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria	15
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales	15
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|f__Gloeobacteraceae	15
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales	2
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae	2
k__Bacteria|p__Deinococcus-Thermus	118
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	118
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales	103
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	103
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales	8
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae	8
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales	7
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales|f__Trueperaceae	7
k__Bacteria|p__Chloroflexi	49
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	14
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales	14
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonosporobacteraceae	14
k__Bacteria|p__Chloroflexi|c__Thermomicrobia	12
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales	8
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae	8
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales	4
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales|f__Thermomicrobiaceae	4
k__Bacteria|p__Chloroflexi|c__Chloroflexia	9
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales	9
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae	7
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae	2
k__Bacteria|p__Chloroflexi|c__Tepidiformia	6
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales	6
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales|f__Tepidiformaceae	6
k__Bacteria|p__Chloroflexi|c__Ardenticatenia	5
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales	5
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales|f__Ardenticatenaceae	5
k__Bacteria|p__Chloroflexi|c__Anaerolineae	2
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales	2
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	2
k__Bacteria|p__Armatimonadetes	27
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia	23
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales	23
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales|f__Fimbriimonadaceae	23
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes	4
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales	4
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__Chthonomonadaceae	4
k__Bacteria|p__Tenericutes	12
k__Bacteria|p__Tenericutes|c__Mollicutes	8
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	4
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	4
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales	3
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae	3
k__Bacteria|p__Tenericutes|o__Mycoplasmoidales	4
k__Bacteria|p__Tenericutes|o__Mycoplasmoidales|f__Mycoplasmoidaceae	4
k__Bacteria|p__Acidobacteria	27152
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	27146
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	27081
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae	27081
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales	64
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales|f__Bryobacteraceae	64
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria	6
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales	6
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales|f__Vicinamibacteraceae	6
k__Bacteria|p__Bacteroidetes	21506
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	15746
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	15746
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	15746
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	3428
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	3428
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae	2521
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	867
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae	32
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Ichthyobacteriaceae	1
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Schleiferiaceae	4
k__Bacteria|p__Bacteroidetes|c__Cytophagia	1417
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	1417
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	893
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae	420
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Spirosomaceae	45
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	36
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Fulvivirgaceae	15
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Bernardetiaceae	5
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae	1
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	650
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	650
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae	650
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	180
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	171
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	72
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	23
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	15
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	46
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	4
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	3
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tenuifilaceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Paludibacteraceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales	8
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Prolixibacteraceae	5
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinifilaceae	2
k__Bacteria|p__Bacteroidetes|c__Saprospiria	55
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales	55
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__Haliscomenobacteraceae	55
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis	29
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis|f__Rhodothermaceae	29
k__Bacteria|p__Chlorobi	9
k__Bacteria|p__Chlorobi|c__Chlorobia	9
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales	9
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae	9
k__Bacteria|p__Ignavibacteriae	2
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria	2
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales	2
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Melioribacteraceae	2
k__Bacteria|p__Gemmatimonadetes	66
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	66
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales	66
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae	66
k__Bacteria|p__Fibrobacteres	1
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	1
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales	1
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae	1
k__Bacteria|p__Planctomycetes	4507
k__Bacteria|p__Planctomycetes|c__Planctomycetia	4403
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales	2702
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae	2702
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales	1187
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales|f__Isosphaeraceae	1187
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales	426
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae	426
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales	86
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae	45
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae	39
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae	1
k__Bacteria|p__Planctomycetes|c__Phycisphaerae	103
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales	74
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales|f__Tepidisphaeraceae	74
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales	27
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae	27
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales	1
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales|f__Sedimentisphaeraceae	1
k__Bacteria|p__Verrucomicrobia	747
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	445
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	445
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	421
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	24
k__Bacteria|p__Verrucomicrobia|c__Opitutae	299
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales	242
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae	242
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales	56
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae	56
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae	2
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales	2
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales|f__Methylacidiphilaceae	2
k__Bacteria|p__Kiritimatiellaeota	105
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae	105
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales	105
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales|f__Kiritimatiellaceae	105
k__Bacteria|p__Chlamydiae	38
k__Bacteria|p__Chlamydiae|c__Chlamydiia	38
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales	38
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Parachlamydiaceae	38
k__Bacteria|p__Spirochaetes	85
k__Bacteria|p__Spirochaetes|c__Spirochaetia	85
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	45
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	23
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Treponemataceae	20
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Borreliaceae	1
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales	25
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae	25
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales	15
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae	15
k__Bacteria|p__Synergistetes	17
k__Bacteria|p__Synergistetes|c__Synergistia	17
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	17
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	17
k__Bacteria|p__Chrysiogenetes	16
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes	16
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes|o__Chrysiogenales	16
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes|o__Chrysiogenales|f__Chrysiogenaceae	16
k__Bacteria|p__Nitrospirae	13
k__Bacteria|p__Nitrospirae|c__Nitrospira	13
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales	13
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae	13
k__Bacteria|p__Coprothermobacterota	12
k__Bacteria|p__Coprothermobacterota|c__Coprothermobacteria	12
k__Bacteria|p__Coprothermobacterota|c__Coprothermobacteria|o__Coprothermobacterales	12
k__Bacteria|p__Coprothermobacterota|c__Coprothermobacteria|o__Coprothermobacterales|f__Coprothermobacteraceae	12
k__Bacteria|p__Candidatus_Saccharibacteria	5
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia	5
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia|o__Candidatus_Nanosynbacterales	5
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia|o__Candidatus_Nanosynbacterales|f__Candidatus_Nanosynbacteraceae	5
k__Bacteria|f__Candidatus_Chazhemtobacteraceae	1
k__Bacteria|p__Fusobacteria	4
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	4
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	4
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	4
k__Bacteria|p__Deferribacteres	4
k__Bacteria|p__Deferribacteres|c__Deferribacteres	4
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales	4
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae	4
k__Bacteria|p__Thermotogae	2
k__Bacteria|p__Thermotogae|c__Thermotogae	2
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales	2
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Fervidobacteriaceae	1
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Thermotogaceae	1
k__Bacteria|p__Atribacterota	1
k__Bacteria|p__Atribacterota|c__Atribacteria	1
k__Bacteria|p__Atribacterota|c__Atribacteria|o__Atribacterales	1
k__Bacteria|p__Atribacterota|c__Atribacteria|o__Atribacterales|f__Atribacteraceae	1
k__Bacteria|p__Thermodesulfobacteria	1
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria	1
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales	1
k__Bacteria|p__Thermodesulfobacteria|c__Thermodesulfobacteria|o__Thermodesulfobacteriales|f__Thermodesulfobacteriaceae	1
k__Bacteria|p__Elusimicrobia	1
k__Bacteria|p__Elusimicrobia|c__Elusimicrobia	1
k__Bacteria|p__Elusimicrobia|c__Elusimicrobia|o__Elusimicrobiales	1
k__Bacteria|p__Elusimicrobia|c__Elusimicrobia|o__Elusimicrobiales|f__Elusimicrobiaceae	1
k__Eukaryota	76738
k__Eukaryota|k__Viridiplantae	55884
k__Eukaryota|k__Viridiplantae|p__Streptophyta	55682
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Bryopsida	31653
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Bryopsida|o__Funariales	31653
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Bryopsida|o__Funariales|f__Funariaceae	31653
k__Eukaryota|k__Viridiplantae|p__Streptophyta|c__Magnoliopsida	24028
