#Classification	S-3-POLCOM-B_bracken_F.kreport
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Frankiales	2058
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Frankiales|f__Frankiaceae	2058
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	1484
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	1484
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Catenulisporales	1217
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Catenulisporales|f__Catenulisporaceae	1217
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales	616
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales|f__Kineosporiaceae	616
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales	549
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Jiangellales|f__Jiangellaceae	549
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	345
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	345
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Glycomycetales	124
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Glycomycetales|f__Glycomycetaceae	124
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales	31
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales|f__Actinopolysporaceae	31
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales	27
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales|f__Acidothermaceae	27
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales	7
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales|f__Candidatus_Nanopelagicaceae	7
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	10064
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	9387
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae	9387
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales	676
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae	676
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	4230
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	4230
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Baekduiaceae	4078
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae	152
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	1437
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	1262
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	1262
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	174
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	69
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	105
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	1334
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	1334
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae	1214
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Ilumatobacteraceae	82
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae	37
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	111
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales	53
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales|f__Egicoccaceae	53
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales	39
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae	39
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales	18
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales|f__Egibacteraceae	18
k__Bacteria|p__Firmicutes	51535
k__Bacteria|p__Firmicutes|c__Bacilli	49927
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	48946
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	689
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	46623
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae	144
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	261
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	1198
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Thermoactinomycetaceae	29
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	980
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	610
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	310
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	48
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	10
k__Bacteria|p__Firmicutes|c__Clostridia	1261
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	1119
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiales_Family_XVII._Incertae_Sedis	139
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	635
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	60
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	64
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Symbiobacteriaceae	7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae	11
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	71
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Heliobacteriaceae	15
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Desulfallaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	42
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	66
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Syntrophomonadaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	129
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae	59
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_III._Incertae_Sedis	68
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermodesulfobiaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales	12
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae	7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae	5
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	150
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	150
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	111
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	38
k__Bacteria|p__Firmicutes|c__Negativicutes	126
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	83
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	83
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	41
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	36
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Sporomusaceae	4
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	1
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	1
k__Bacteria|p__Firmicutes|c__Tissierellia	61
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	61
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae	30
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	31
k__Bacteria|p__Firmicutes|c__Limnochordia	9
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales	9
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales|f__Limnochordaceae	9
k__Bacteria|p__Cyanobacteria	6793
k__Bacteria|p__Cyanobacteria|o__Nostocales	4696
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae	2740
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae	774
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae	405
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae	226
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae	288
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae	164
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Tolypothrichaceae	96
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales	1582
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Leptolyngbyaceae	1573
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Thermosynechococcaceae	4
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Prochlorotrichaceae	1
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Oculatellaceae	1
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Pseudanabaenaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales	326
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae	226
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorococcaceae	85
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae	9
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae	3
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae	1
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales	89
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae	33
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae	31
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae	11
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae	12
k__Bacteria|p__Cyanobacteria|o__Chroococcales	44
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae	22
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae	14
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae	8
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria	27
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales	27
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|f__Gloeobacteraceae	27
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales	13
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales|f__Chroococcidiopsidaceae	13
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales	9
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Hyellaceae	6
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae	2
k__Bacteria|p__Cyanobacteria|o__Thermostichales	4
k__Bacteria|p__Cyanobacteria|o__Thermostichales|f__Thermostichaceae	4
k__Bacteria|p__Chloroflexi	362
k__Bacteria|p__Chloroflexi|c__Anaerolineae	169
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales	169
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	169
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	109
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales	109
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonosporobacteraceae	109
k__Bacteria|p__Chloroflexi|c__Thermomicrobia	27
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales	22
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae	22
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales	5
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales|f__Thermomicrobiaceae	5
k__Bacteria|p__Chloroflexi|c__Chloroflexia	22
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales	22
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae	18
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae	4
k__Bacteria|p__Chloroflexi|c__Caldilineae	14
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales	14
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae	14
k__Bacteria|p__Chloroflexi|c__Tepidiformia	11
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales	11
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales|f__Tepidiformaceae	11
k__Bacteria|p__Chloroflexi|c__Ardenticatenia	5
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales	5
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales|f__Ardenticatenaceae	5
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia	1
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales	1
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae	1
k__Bacteria|p__Deinococcus-Thermus	259
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	259
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales	191
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	191
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales	59
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae	59
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales	8
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales|f__Trueperaceae	8
k__Bacteria|p__Armatimonadetes	108
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes	67
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales	67
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__Chthonomonadaceae	67
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia	41
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales	41
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales|f__Fimbriimonadaceae	41
k__Bacteria|p__Tenericutes	62
k__Bacteria|p__Tenericutes|c__Mollicutes	62
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	42
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae	42
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	11
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	11
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales	8
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae	8
k__Bacteria|p__Acidobacteria	61921
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	61801
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	61565
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae	61565
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales	236
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales|f__Bryobacteraceae	236
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria	120
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales	120
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales|f__Vicinamibacteraceae	120
k__Bacteria|p__Bacteroidetes	49681
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	41158
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	41158
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	41158
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2795
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	2795
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	1258
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae	1497
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae	13
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Schleiferiaceae	25
k__Bacteria|p__Bacteroidetes|c__Cytophagia	2684
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	2684
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae	963
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	1386
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Spirosomaceae	162
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	93
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Fulvivirgaceae	46
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae	3
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Marivirgaceae	25
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Bernardetiaceae	2
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Flammeovirgaceae	1
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	2127
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	2127
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae	2127
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	769
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	752
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	430
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	84
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	64
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	59
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae	9
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	39
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	8
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	4
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	51
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales	17
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Prolixibacteraceae	9
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinifilaceae	3
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinilabiliaceae	4
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis	131
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis|f__Rhodothermaceae	131
k__Bacteria|p__Bacteroidetes|c__Saprospiria	14
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales	14
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__Haliscomenobacteraceae	11
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__Saprospiraceae	2
k__Bacteria|p__Chlorobi	123
k__Bacteria|p__Chlorobi|c__Chlorobia	123
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales	123
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae	123
k__Bacteria|p__Ignavibacteriae	4
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria	4
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales	4
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Melioribacteraceae	3
k__Bacteria|p__Ignavibacteriae|c__Ignavibacteria|o__Ignavibacteriales|f__Ignavibacteriaceae	1
k__Bacteria|p__Gemmatimonadetes	405
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	405
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales	405
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae	405
k__Bacteria|p__Fibrobacteres	12
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	12
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales	12
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae	12
k__Bacteria|p__Planctomycetes	11034
k__Bacteria|p__Planctomycetes|c__Planctomycetia	10590
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales	5411
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae	5411
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales	3318
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales|f__Isosphaeraceae	3318
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales	1500
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae	1500
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales	359
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae	193
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae	162
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae	3
k__Bacteria|p__Planctomycetes|c__Phycisphaerae	444
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales	283
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales|f__Tepidisphaeraceae	283
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales	85
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae	85
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales	74
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales|f__Anaerohalosphaeraceae	4
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales|f__Sedimentisphaeraceae	70
k__Bacteria|p__Verrucomicrobia	3365
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	1946
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	1946
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	1771
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	175
k__Bacteria|p__Verrucomicrobia|c__Opitutae	1412
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales	1117
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae	1117
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales	294
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae	294
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae	6
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales	6
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales|f__Methylacidiphilaceae	6
k__Bacteria|p__Kiritimatiellaeota	577
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae	557
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales	557
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales|f__Kiritimatiellaceae	557
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia	20
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia|o__Tichowtungiales	20
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia|o__Tichowtungiales|f__Tichowtungiaceae	20
k__Bacteria|p__Chlamydiae	139
k__Bacteria|p__Chlamydiae|c__Chlamydiia	139
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales	95
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Parachlamydiaceae	81
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Criblamydiaceae	7
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Rhabdochlamydiaceae	6
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Simkaniaceae	1
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales	44
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae	44
k__Bacteria|p__Spirochaetes	236
k__Bacteria|p__Spirochaetes|c__Spirochaetia	236
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales	210
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae	210
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	25
