#Classification	S-6-POLCOM-B_bracken_F.kreport
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	520
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	520
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales	384
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Kineosporiales|f__Kineosporiaceae	384
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Glycomycetales	78
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Glycomycetales|f__Glycomycetaceae	78
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales	46
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales|f__Actinopolysporaceae	46
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales	25
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales|f__Acidothermaceae	25
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales	11
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales|f__Candidatus_Nanopelagicaceae	11
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	10709
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	10232
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae	10232
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales	476
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae	476
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	4144
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	4144
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Baekduiaceae	3997
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae	146
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	1611
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	1611
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae	1501
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae	60
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Ilumatobacteraceae	49
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	1016
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	856
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	856
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	159
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	81
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	77
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	91
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales	36
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales|f__Egibacteraceae	36
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales	27
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae	27
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales	26
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales|f__Egicoccaceae	26
k__Bacteria|p__Firmicutes	9840
k__Bacteria|p__Firmicutes|c__Bacilli	8228
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	6880
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	967
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	4283
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae	361
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	133
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	1128
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Sporolactobacillaceae	5
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	1348
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	545
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	650
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	137
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	15
k__Bacteria|p__Firmicutes|c__Clostridia	1178
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	1162
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiales_Family_XVII._Incertae_Sedis	204
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis	2
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	394
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	58
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Symbiobacteriaceae	12
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae	28
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	208
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae	25
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Heliobacteriaceae	14
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	112
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	93
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Syntrophomonadaceae	4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Vallitaleaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	11
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae	7
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Zhaonellaceae	3
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales	4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae	4
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermosediminibacterales|f__Tepidanaerobacteraceae	1
k__Bacteria|p__Firmicutes|c__Negativicutes	355
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	320
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	320
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	33
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	31
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Sporomusaceae	1
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	61
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	61
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	61
k__Bacteria|p__Firmicutes|c__Limnochordia	15
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales	15
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales|f__Limnochordaceae	15
k__Bacteria|p__Cyanobacteria	7280
k__Bacteria|p__Cyanobacteria|o__Nostocales	4278
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae	1985
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae	1156
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae	313
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae	169
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae	513
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Rivulariaceae	103
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Tolypothrichaceae	37
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales	2637
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Leptolyngbyaceae	2633
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Thermosynechococcaceae	1
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Prochlorotrichaceae	1
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Oculatellaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales	212
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae	121
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorococcaceae	86
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae	2
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Chamaesiphonaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae	1
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales	64
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae	34
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae	17
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae	10
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae	1
k__Bacteria|p__Cyanobacteria|o__Chroococcales	37
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae	24
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae	8
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae	4
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria	35
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales	35
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|f__Gloeobacteraceae	35
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales	9
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae	7
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Hyellaceae	2
k__Bacteria|p__Cyanobacteria|o__Thermostichales	2
k__Bacteria|p__Cyanobacteria|o__Thermostichales|f__Thermostichaceae	2
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales	1
k__Bacteria|p__Cyanobacteria|o__Chroococcidiopsidales|f__Chroococcidiopsidaceae	1
k__Bacteria|p__Deinococcus-Thermus	230
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	230
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales	175
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	175
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales	49
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae	49
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales	5
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales|f__Trueperaceae	5
k__Bacteria|p__Chloroflexi	200
k__Bacteria|p__Chloroflexi|c__Anaerolineae	76
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales	76
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	76
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	52
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales	52
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonosporobacteraceae	52
k__Bacteria|p__Chloroflexi|c__Chloroflexia	27
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales	27
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae	24
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae	3
k__Bacteria|p__Chloroflexi|c__Thermomicrobia	15
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales	12
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae	12
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales	3
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales|f__Thermomicrobiaceae	3
k__Bacteria|p__Chloroflexi|c__Caldilineae	14
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales	14
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae	14
k__Bacteria|p__Chloroflexi|c__Ardenticatenia	8
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales	8
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales|f__Ardenticatenaceae	8
k__Bacteria|p__Chloroflexi|c__Tepidiformia	4
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales	4
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales|f__Tepidiformaceae	4
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia	1
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales	1
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae	1
k__Bacteria|p__Armatimonadetes	73
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia	39
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales	39
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales|f__Fimbriimonadaceae	39
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes	34
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales	34
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__Chthonomonadaceae	34
k__Bacteria|p__Tenericutes	22
k__Bacteria|p__Tenericutes|c__Mollicutes	20
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	11
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	11
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales	7
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae	6
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Entomoplasmataceae	1
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	2
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae	2
k__Bacteria|p__Tenericutes|o__Mycoplasmoidales	2
k__Bacteria|p__Tenericutes|o__Mycoplasmoidales|f__Mycoplasmoidaceae	2
k__Bacteria|p__Acidobacteria	68871
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	68783
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	68664
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae	68664
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales	119
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales|f__Bryobacteraceae	119
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria	88
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales	88
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales|f__Vicinamibacteraceae	88
k__Bacteria|p__Bacteroidetes	29482
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	16699
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	16699
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	16699
k__Bacteria|p__Bacteroidetes|c__Cytophagia	7128
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	7128
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae	490
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	238
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Spirosomaceae	117
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	58
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Fulvivirgaceae	16
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae	6202
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Mangrovivirgaceae	3
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	3331
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	3331
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae	2355
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	890
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Schleiferiaceae	58
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae	10
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Crocinitomicaceae	16
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	1365
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	1365
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae	1365
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	785
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	777
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	148
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	422
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	107
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	54
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae	4
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tenuifilaceae	3
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	24
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	8
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Paludibacteraceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Salinivirgaceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	1
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales	7
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Prolixibacteraceae	6
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinifilaceae	1
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis	167
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis|f__Rhodothermaceae	167
k__Bacteria|p__Bacteroidetes|c__Saprospiria	3
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales	3
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__Haliscomenobacteraceae	3
k__Bacteria|p__Chlorobi	67
k__Bacteria|p__Chlorobi|c__Chlorobia	67
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales	67
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae	67
k__Bacteria|p__Gemmatimonadetes	289
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	289
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales	289
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae	289
k__Bacteria|p__Fibrobacteres	1
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	1
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales	1
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae	1
k__Bacteria|p__Planctomycetes	6730
k__Bacteria|p__Planctomycetes|c__Planctomycetia	6513
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales	3096
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales|f__Isosphaeraceae	3096
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales	1811
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae	1811
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales	1390
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae	1390
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales	215
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae	116
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae	95
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae	3
k__Bacteria|p__Planctomycetes|c__Phycisphaerae	215
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales	151
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales|f__Tepidisphaeraceae	151
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales	59
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae	59
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales	4
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales|f__Anaerohalosphaeraceae	4
k__Bacteria|p__Planctomycetes|c__Candidatus_Uabimicrobiia	1
k__Bacteria|p__Planctomycetes|c__Candidatus_Uabimicrobiia|o__Candidatus_Uabimicrobiales	1
k__Bacteria|p__Planctomycetes|c__Candidatus_Uabimicrobiia|o__Candidatus_Uabimicrobiales|f__Candidatus_Uabimicrobiaceae	1
k__Bacteria|p__Verrucomicrobia	1509
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	833
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	833
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	760
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	72
k__Bacteria|p__Verrucomicrobia|c__Opitutae	673
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales	521
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae	521
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales	152
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae	152
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae	2
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales	2
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales|f__Methylacidiphilaceae	2
k__Bacteria|p__Kiritimatiellaeota	291
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae	288
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales	288
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales|f__Kiritimatiellaceae	288
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia	3
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia|o__Tichowtungiales	3
k__Bacteria|p__Kiritimatiellaeota|c__Tichowtungiia|o__Tichowtungiales|f__Tichowtungiaceae	3
k__Bacteria|p__Chlamydiae	63
k__Bacteria|p__Chlamydiae|c__Chlamydiia	63
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales	61
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Parachlamydiaceae	43
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Rhabdochlamydiaceae	6
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Simkaniaceae	4
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Waddliaceae	7
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales	2
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae	2
k__Bacteria|p__Spirochaetes	281
k__Bacteria|p__Spirochaetes|c__Spirochaetia	281
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales	212
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae	212
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	68
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Treponemataceae	8
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	11
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Sphaerochaetaceae	44
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Borreliaceae	3
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales	1
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae	1
k__Bacteria|p__Synergistetes	38
k__Bacteria|p__Synergistetes|c__Synergistia	38
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	38
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	38
k__Bacteria|p__Nitrospirae	37
k__Bacteria|p__Nitrospirae|c__Nitrospira	37
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales	37
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae	37
k__Bacteria|p__Coprothermobacterota	30
