#Classification	S-7-POLCOM-G_bracken_F.kreport
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales	12
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Candidatus_Nanopelagicales|f__Candidatus_Nanopelagicaceae	12
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales	11
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinopolysporales|f__Actinopolysporaceae	11
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales	11
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Acidothermales|f__Acidothermaceae	11
k__Bacteria|p__Actinobacteria|c__Thermoleophilia	6217
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales	5905
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae	5905
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales	312
k__Bacteria|p__Actinobacteria|c__Thermoleophilia|o__Miltoncostaeales|f__Miltoncostaeaceae	312
k__Bacteria|p__Actinobacteria|c__Rubrobacteria	3186
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales	3186
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Baekduiaceae	3094
k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae	92
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	1828
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales	1828
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Iamiaceae	1730
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Ilumatobacteraceae	65
k__Bacteria|p__Actinobacteria|c__Acidimicrobiia|o__Acidimicrobiales|f__Acidimicrobiaceae	33
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	413
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	295
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	295
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	117
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	92
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	25
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	99
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales	51
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egicoccales|f__Egicoccaceae	51
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales	29
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Egibacterales|f__Egibacteraceae	29
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales	18
k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae	18
k__Bacteria|p__Firmicutes	112352
k__Bacteria|p__Firmicutes|c__Bacilli	111890
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	111413
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	51241
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae	59822
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae	71
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	224
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	11
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae	41
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	477
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	205
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	110
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	127
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	7
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae	26
k__Bacteria|p__Firmicutes|c__Clostridia	383
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	361
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiales_Family_XVII._Incertae_Sedis	35
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	229
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	18
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Symbiobacteriaceae	6
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptococcaceae	6
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	40
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	2
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Vallitaleaceae	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	22
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales	20
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacteraceae	5
k__Bacteria|p__Firmicutes|c__Clostridia|o__Thermoanaerobacterales|f__Thermoanaerobacterales_Family_III._Incertae_Sedis	14
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales	1
k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halanaerobiaceae	1
k__Bacteria|p__Firmicutes|c__Negativicutes	50
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	35
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	35
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	14
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	14
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	1
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	1
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	16
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	16
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	16
k__Bacteria|p__Firmicutes|c__Tissierellia	5
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	5
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Tissierellaceae	1
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	3
k__Bacteria|p__Firmicutes|c__Limnochordia	5
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales	5
k__Bacteria|p__Firmicutes|c__Limnochordia|o__Limnochordales|f__Limnochordaceae	5
k__Bacteria|p__Cyanobacteria	2466
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales	1166
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Leptolyngbyaceae	1149
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Thermosynechococcaceae	12
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Prochlorotrichaceae	1
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Oculatellaceae	1
k__Bacteria|p__Cyanobacteria|o__Pseudanabaenales|f__Pseudanabaenaceae	2
k__Bacteria|p__Cyanobacteria|o__Nostocales	981
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Nostocaceae	404
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Aphanizomenonaceae	231
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Scytonemataceae	144
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Calotrichaceae	132
k__Bacteria|p__Cyanobacteria|o__Nostocales|f__Hapalosiphonaceae	67
k__Bacteria|p__Cyanobacteria|o__Synechococcales	172
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae	125
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochlorococcaceae	43
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Acaryochloridaceae	1
k__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Merismopediaceae	3
k__Bacteria|p__Cyanobacteria|o__Chroococcales	78
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Microcystaceae	35
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Aphanothecaceae	21
k__Bacteria|p__Cyanobacteria|o__Chroococcales|f__Chroococcaceae	20
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales	43
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Gomontiellaceae	17
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Microcoleaceae	11
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Oscillatoriaceae	6
k__Bacteria|p__Cyanobacteria|o__Oscillatoriales|f__Coleofasciculaceae	8
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria	9
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales	9
k__Bacteria|p__Cyanobacteria|c__Gloeobacteria|o__Gloeobacterales|f__Gloeobacteraceae	9
k__Bacteria|p__Cyanobacteria|o__Thermostichales	9
k__Bacteria|p__Cyanobacteria|o__Thermostichales|f__Thermostichaceae	9
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales	4
k__Bacteria|p__Cyanobacteria|o__Pleurocapsales|f__Dermocarpellaceae	4
k__Bacteria|p__Cyanobacteria|o__Gloeomargaritales	1
k__Bacteria|p__Cyanobacteria|o__Gloeomargaritales|f__Gloeomargaritaceae	1
k__Bacteria|p__Deinococcus-Thermus	224
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci	224
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales	178
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	178
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales	39
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae	39
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales	6
k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Trueperales|f__Trueperaceae	6
k__Bacteria|p__Chloroflexi	71
k__Bacteria|p__Chloroflexi|c__Chloroflexia	15
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales	15
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Roseiflexaceae	12
k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Chloroflexales|f__Chloroflexaceae	3
k__Bacteria|p__Chloroflexi|c__Thermomicrobia	15
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales	13
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Sphaerobacterales|f__Sphaerobacteraceae	13
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales	2
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__Thermomicrobiales|f__Thermomicrobiaceae	2
k__Bacteria|p__Chloroflexi|c__Tepidiformia	14
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales	14
k__Bacteria|p__Chloroflexi|c__Tepidiformia|o__Tepidiformales|f__Tepidiformaceae	14
k__Bacteria|p__Chloroflexi|c__Ardenticatenia	7
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales	7
k__Bacteria|p__Chloroflexi|c__Ardenticatenia|o__Ardenticatenales|f__Ardenticatenaceae	7
k__Bacteria|p__Chloroflexi|c__Caldilineae	6
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales	6
k__Bacteria|p__Chloroflexi|c__Caldilineae|o__Caldilineales|f__Caldilineaceae	6
k__Bacteria|p__Chloroflexi|c__Anaerolineae	6
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales	6
k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Anaerolineales|f__Anaerolineaceae	6
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	5
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales	5
k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonosporobacteraceae	5
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia	1
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales	1
k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae	1
k__Bacteria|p__Armatimonadetes	29
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia	20
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales	20
k__Bacteria|p__Armatimonadetes|c__Fimbriimonadia|o__Fimbriimonadales|f__Fimbriimonadaceae	20
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes	9
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales	9
k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__Chthonomonadaceae	9
k__Bacteria|p__Tenericutes	8
k__Bacteria|p__Tenericutes|c__Mollicutes	8
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales	4
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae	4
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales	3
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae	3
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	1
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	1
k__Bacteria|p__Acidobacteria	48553
k__Bacteria|p__Acidobacteria|c__Acidobacteriia	48516
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales	48438
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae	48438
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales	78
k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Bryobacterales|f__Bryobacteraceae	78
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria	37
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales	37
k__Bacteria|p__Acidobacteria|c__Vicinamibacteria|o__Vicinamibacterales|f__Vicinamibacteraceae	37
k__Bacteria|p__Bacteroidetes	13534
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	10344
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	10344
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	10344
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	1585
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	1585
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	580
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae	986
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Blattabacteriaceae	13
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Crocinitomicaceae	4
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Ichthyobacteriaceae	1
k__Bacteria|p__Bacteroidetes|c__Cytophagia	1052
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	1052
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae	905
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	99
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Spirosomaceae	24
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae	17
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Amoebophilaceae	3
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Fulvivirgaceae	1
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Bernardetiaceae	1
k__Bacteria|p__Bacteroidetes|c__Chitinophagia	307
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales	307
k__Bacteria|p__Bacteroidetes|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae	307
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	196
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	191
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	37
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	38
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	10
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae	3
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	34
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	16
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	46
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	4
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales	4
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Prolixibacteraceae	2
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Marinilabiliales|f__Marinifilaceae	1
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis	40
k__Bacteria|p__Bacteroidetes|o__Bacteroidetes_Order_II._Incertae_sedis|f__Rhodothermaceae	40
k__Bacteria|p__Bacteroidetes|c__Saprospiria	7
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales	7
k__Bacteria|p__Bacteroidetes|c__Saprospiria|o__Saprospirales|f__Haliscomenobacteraceae	7
k__Bacteria|p__Chlorobi	37
k__Bacteria|p__Chlorobi|c__Chlorobia	37
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales	37
k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae	37
k__Bacteria|p__Gemmatimonadetes	99
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	99
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales	99
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae	99
k__Bacteria|p__Fibrobacteres	3
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	3
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales	3
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae	3
k__Bacteria|p__Planctomycetes	2568
k__Bacteria|p__Planctomycetes|c__Planctomycetia	2388
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales	1266
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Isosphaerales|f__Isosphaeraceae	1266
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales	577
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae	577
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales	418
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Gemmatales|f__Gemmataceae	418
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales	126
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Pirellulaceae	62
k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Pirellulales|f__Lacipirellulaceae	63
k__Bacteria|p__Planctomycetes|c__Phycisphaerae	179
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales	122
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Tepidisphaerales|f__Tepidisphaeraceae	122
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales	56
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae	56
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales	1
k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Sedimentisphaerales|f__Anaerohalosphaeraceae	1
k__Bacteria|p__Planctomycetes|c__Candidatus_Uabimicrobiia	1
k__Bacteria|p__Planctomycetes|c__Candidatus_Uabimicrobiia|o__Candidatus_Uabimicrobiales	1
k__Bacteria|p__Planctomycetes|c__Candidatus_Uabimicrobiia|o__Candidatus_Uabimicrobiales|f__Candidatus_Uabimicrobiaceae	1
k__Bacteria|p__Verrucomicrobia	390
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	217
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	217
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	193
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	23
k__Bacteria|p__Verrucomicrobia|c__Opitutae	171
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales	148
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutales|f__Opitutaceae	148
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales	23
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae	23
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae	2
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales	2
k__Bacteria|p__Verrucomicrobia|c__Methylacidiphilae|o__Methylacidiphilales|f__Methylacidiphilaceae	2
k__Bacteria|p__Kiritimatiellaeota	124
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae	124
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales	124
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellales|f__Kiritimatiellaceae	124
k__Bacteria|p__Chlamydiae	41
k__Bacteria|p__Chlamydiae|c__Chlamydiia	41
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales	29
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Parachlamydiaceae	26
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Parachlamydiales|f__Rhabdochlamydiaceae	3
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales	12
k__Bacteria|p__Chlamydiae|c__Chlamydiia|o__Chlamydiales|f__Chlamydiaceae	12
k__Bacteria|p__Spirochaetes	154
k__Bacteria|p__Spirochaetes|c__Spirochaetia	154
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales	116
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Leptospirales|f__Leptospiraceae	116
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	21
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	15
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Treponemataceae	5
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Sphaerochaetaceae	1
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales	16
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Brachyspirales|f__Brachyspiraceae	16
k__Bacteria|p__Chrysiogenetes	31
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes	31
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes|o__Chrysiogenales	31
k__Bacteria|p__Chrysiogenetes|c__Chrysiogenetes|o__Chrysiogenales|f__Chrysiogenaceae	31
k__Bacteria|p__Nitrospirae	24
k__Bacteria|p__Nitrospirae|c__Nitrospira	22
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales	22
k__Bacteria|p__Nitrospirae|c__Nitrospira|o__Nitrospirales|f__Nitrospiraceae	22
k__Bacteria|p__Nitrospirae|c__Thermodesulfovibrionia	2
k__Bacteria|p__Nitrospirae|c__Thermodesulfovibrionia|o__Thermodesulfovibrionales	2
k__Bacteria|p__Nitrospirae|c__Thermodesulfovibrionia|o__Thermodesulfovibrionales|f__Dissulfurispiraceae	2
k__Bacteria|p__Thermotogae	19
k__Bacteria|p__Thermotogae|c__Thermotogae	19
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Petrotogales	18
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Petrotogales|f__Petrotogaceae	18
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales	1
k__Bacteria|p__Thermotogae|c__Thermotogae|o__Thermotogales|f__Fervidobacteriaceae	1
k__Bacteria|p__Candidatus_Saccharibacteria	9
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia	9
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia|o__Candidatus_Nanosynbacterales	9
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia|o__Candidatus_Nanosynbacterales|f__Candidatus_Nanosynbacteraceae	9
k__Bacteria|p__Candidatus_Absconditabacteria	2
k__Bacteria|p__Candidatus_Absconditabacteria|o__Candidatus_Absconditabacterales	2
k__Bacteria|p__Candidatus_Absconditabacteria|o__Candidatus_Absconditabacterales|f__Candidatus_Absconditicoccaceae	2
k__Bacteria|c__Candidatus_Babeliae	1
k__Bacteria|c__Candidatus_Babeliae|o__Candidatus_Babeliales	1
k__Bacteria|c__Candidatus_Babeliae|o__Candidatus_Babeliales|f__Candidatus_Babeliaceae	1
k__Bacteria|p__Fusobacteria	6
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	6
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	6
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	6
k__Bacteria|p__Deferribacteres	3
k__Bacteria|p__Deferribacteres|c__Deferribacteres	3
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales	3
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae	3
k__Bacteria|p__Synergistetes	3
k__Bacteria|p__Synergistetes|c__Synergistia	3
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	3
